KEY,German
CREATURE_NAME_8003,Wildschwein
CREATURE_DESC_8003,Ein aggrissives Wildschwein.
CREATURE_NAME_9001,Dornenbusch-Ent
CREATURE_DESC_9001,Baumwesen mit dornigen Stielen und Zweigen.
CREATURE_NAME_9002,Faustfrucht-Ent
CREATURE_DESC_9002,Sie werfen harte Früchte nach dir. Vorsicht!
CREATURE_NAME_9003,Dickwurzel-Ent
CREATURE_DESC_9003,Diese Ents scheinen dicker und mächtiger als andere Ents.
CREATURE_NAME_9004,Eisdornenbusch-Ent
CREATURE_NAME_9005,Eisfaustfrucht-Ent
CREATURE_NAME_9006,Eisdickwurzel-Ent
CREATURE_NAME_9007,Halloween-Ent
CREATURE_DESC_9007,"Ein Baumwächter, der einen Kürbis hält."
CREATURE_NAME_9008,Weihnachts-Ent
CREATURE_DESC_9008,"Ein Baumwächter, der einen Kürbis hält."
CREATURE_NAME_9101,Dickwurzel-Ent
CREATURE_DESC_9101,Diese Ents scheinen dicker und mächtiger als andere Ents.
CREATURE_NAME_9102,Eisdickwurzel-Ent
CREATURE_DESC_9102,Diese Ents scheinen dicker und mächtiger als andere Ents.
CREATURE_NAME_10001,Dryade-Speersoldat
CREATURE_DESC_10001,Sie bewachen den Wald mit scharfen Speeren.
CREATURE_NAME_10002,Dryade-Barde
CREATURE_DESC_10002,Sie spielen eine magische Harfe.
CREATURE_NAME_10003,Dryade-Bogenschütze
CREATURE_DESC_10003,"Können Pfeile abschießen, während sie rennen."
CREATURE_NAME_10004,Dryaden-Totem
CREATURE_DESC_10004,Dieses Totem flößt Leben in Dryaden.
CREATURE_NAME_10005,Eisdryade-Speersoldat
CREATURE_DESC_10005,Sie bewachen den Wald mit scharfen Speeren.
CREATURE_NAME_10006,Eisdryade-Barde
CREATURE_DESC_10006,Sie spielen eine magische Harfe.
CREATURE_NAME_10007,Eisdryade-Bogenschütze
CREATURE_DESC_10007,"Können Pfeile abschießen, während sie rennen."
CREATURE_NAME_10101,Elite Dryade-Speersoldat
CREATURE_DESC_10101,Mächtiger als normale Speerträger.
CREATURE_NAME_10102,Elite Dryade-Barde
CREATURE_DESC_10102,"Sie spielen magische Melodien, die weitaus mächtiger sind als die normaler Barden."
CREATURE_NAME_10103,Elite Eisdryade-Speersoldat
CREATURE_DESC_10103,Mächtiger als normale Speerträger.
CREATURE_NAME_10104,Elite Eisdryade-Barde
CREATURE_DESC_10104,"Sie spielen magische Melodien, die weitaus mächtiger sind als die normaler Barden."
CREATURE_NAME_10201,Wächter der Dryaden
CREATURE_DESC_10201,"Ein Titel, der nur dem Beschützer des Dryadenlandes verliehen wird."
CREATURE_NAME_10211,Elite Dryade-Speersoldat
CREATURE_DESC_10211,Mächtiger als normale Speerträger.
CREATURE_NAME_11001,Harpie-Speerträger
CREATURE_DESC_11001,"Harpienkrieger, ausgestattet mit Speer und Schild."
CREATURE_NAME_11002,Harpie-Windmeister
CREATURE_DESC_11002,Diese Harpien beschwören die Kraft des Windes.
CREATURE_NAME_11003,Harpie-Bogenschütze
CREATURE_DESC_11003,"Sie benutzen Federn, die in der Luft schweben."
CREATURE_NAME_11004,Hapientotem
CREATURE_DESC_11004,"Ein bezauberndes Totem, geschmückt mit Harpienfedern."
CREATURE_NAME_11005,Eisharpie-Speerträger
CREATURE_DESC_11005,"Harpienkrieger, ausgestattet mit Speer und Schild."
CREATURE_NAME_11006,Eisharpie-Windmeister
CREATURE_DESC_11006,Diese Harpien beschwören die Kraft des Windes.
CREATURE_NAME_11007,Eisharpie-Bogenschütze
CREATURE_DESC_11007,"Sie benutzen Federn, die in der Luft schweben."
CREATURE_NAME_11008,Untoter Harpien-Speerträger
CREATURE_NAME_11101,Elite Harpie-Speerträger
CREATURE_DESC_11101,Speerträger der Kommandant-Klasse. Sie fliegen schneller als andere Harpien.
CREATURE_NAME_11102,Elite Harpie-Windmeister
CREATURE_DESC_11102,Sie kontrollieren massive Energien des Windes.
CREATURE_NAME_11103,Elite Eisharpie-Speerträger
CREATURE_DESC_11103,Speerträger der Kommandant-Klasse. Sie fliegen schneller als andere Harpien.
CREATURE_NAME_11104,Elite Eisharpie-Windmeister
CREATURE_DESC_11104,Sie kontrollieren massive Energien des Windes.
CREATURE_NAME_11203,Harpie-Bogenschützen Truppführer
CREATURE_DESC_11203,Ein Titel der dem besten Bogenschützen der Harpien verliehen wird.
CREATURE_NAME_12001,Dunkelelf-Schwertkämpfer
CREATURE_DESC_12001,Filigrane und geschickte Schwertkämpfer.
CREATURE_NAME_12002,Dunkelelf-Bogenschütze
CREATURE_DESC_12002,Sie schießen Mondlicht ähnlende Pfeile.
CREATURE_NAME_12003,Dunkelelf-Assassine
CREATURE_DESC_12003,Sie jagen ihre Feinde selbst in schwarzer Dunkelheit.
CREATURE_NAME_12004,Dunkelelf-Zauberer
CREATURE_DESC_12004,Meister der Mondlicht-Magie.
CREATURE_NAME_12005,Mondlicht-Magieartefakt
CREATURE_DESC_12005,"Ein von der Magie des Mondlichts verzaubertes Artefakt, das Verbündeten Schutz gewähren kann."
CREATURE_NAME_12006,Dunkelelf-Balliste
CREATURE_DESC_12006,Eine riesige Belagerungswaffe der Dunkelelfen. Sie durchschlägt Feinde mit Pfeilen so groß wie Säulen.
CREATURE_NAME_12011,Elite Dunkelelf-Schwertkämpfer
CREATURE_DESC_12011,Diese Veteranen haben eine lebenslange Schwertkampferfahrung.
CREATURE_NAME_12012,Elite Dunkelelf-Bogenschütze
CREATURE_DESC_12012,Die besten Bogenschützen unter den Dunkelelfen.
CREATURE_NAME_12014,Elite Dunkelelf-Zauberer
CREATURE_DESC_12014,Sie beherrschen die verstärkte Mondlicht-Magie.
CREATURE_NAME_12101,Dunkelelf-Schwertmeister
CREATURE_DESC_12101,"Kommandant der Dunkelelf-Schwertkämpfer. Beherrscht eine großflächige Angriffstechnik, die mit Mondenergie verzaubert ist."
CREATURE_NAME_12102,Dunkelelf-Meisterschütze
CREATURE_DESC_12102,"Kommandant der Dunkelelfen-Bogenschützen. Verwendet magische Pfeile, die mehrere Feinde zugleich jagen können."
CREATURE_NAME_12104,Dunkelelf-Meisterzauberer 
CREATURE_DESC_12104,"Ein Führer der Dunkelelf-Zauberer. Benutzt einen mit Mondmacht versehenen Zauberspruch, um großflächige Angriffe durchzuführen."
CREATURE_NAME_12801,Totem
CREATURE_NAME_12802,Dunkelelf Vampir
CREATURE_NAME_12803,Dunkelelf Vampir
CREATURE_NAME_13001,Lachende Maske-Assassine
CREATURE_DESC_13001,"Eine gefährliche Assassinengruppe, dessen Mitglieder Masken mit Lachenden Gesichtern tragen."
CREATURE_NAME_15001,Lebendiges Schwert
CREATURE_DESC_15001,Mit dämonischer Kraft schlachten sie alle Lebensformen in ihrer Umgebung ab.
CREATURE_NAME_15002,Lebendiges Schild
CREATURE_DESC_15002,Mit einem weißen Laken umhüllter Geist.
CREATURE_NAME_15003,Lebendiges Speer
CREATURE_DESC_15003,Dieser scharfe Speer besitzt dämonische Kräfte.
CREATURE_NAME_15004,Lebendiger Hammer
CREATURE_DESC_15004,Dieser schwere Hammer besitzt dämonische Kräfte.
CREATURE_NAME_15005,Halloween-Geist
CREATURE_DESC_15005,Mit einem weißen Laken umhüllter Geist.
CREATURE_NAME_16001,Beißender Pilz
CREATURE_DESC_16001,Pilz mit Rasiermesser-scharfen Zähnen.
CREATURE_NAME_16002,Widerlicher Pilz
CREATURE_DESC_16002,Sie stoßen Sporen von ihrem Körper ab.
CREATURE_NAME_16003,Nadelpilz
CREATURE_DESC_16003,Pilze mit spitzen Dornen.
CREATURE_NAME_16004,Hartpilz
CREATURE_DESC_16004,Diese Pilze wachsen auf harten Felsen.
CREATURE_NAME_16101,FlaFla
CREATURE_DESC_16101,"Ein Hybridpilz, gekreuzt mit Kannenpflanzen."
CREATURE_NAME_17001,Großkinn-Wespe
CREATURE_DESC_17001,Sie beißen ihre Opfer mit ihrem großen Kinn.
CREATURE_NAME_17002,Riesige Sensen-Wespe
CREATURE_DESC_17002,Große Wespen mit sensenartigen Vorderfüßen.
CREATURE_NAME_17003,Giftnadel-Wespe
CREATURE_DESC_17003,Schießen giftige Nadeln aus ihrem Bauch heraus.
CREATURE_NAME_17202,Riesige Sensen-Wespe
CREATURE_DESC_17202,Große Wespen mit sensenartigen Vorderfüßen.
CREATURE_NAME_18001,Stil-Kannenpflanze
CREATURE_DESC_18001,Es greift den Feind mit seinen langen Stielen.
CREATURE_NAME_18002,Venus-Fliegenfalle Kannenpflanze
CREATURE_DESC_18002,"Es jagt seine Opfer mit einem Organ, das Verdauungsflüssigkeiten spuckt."
CREATURE_NAME_18003,Blumen-Kannenpflanze
CREATURE_DESC_18003,"Kannenpflanze mit einer riesigen, stinkenden Blume."
CREATURE_NAME_18004,Eisstil-Kannenpflanze
CREATURE_DESC_18004,Es greift den Feind mit seinen langen Stielen.
CREATURE_NAME_18005,Blumen-Eiskannenpflanze
CREATURE_DESC_18005,"Kannenpflanze mit einer riesigen, stinkenden Blume."
CREATURE_NAME_18006,Venus-Fliegenfalle Eiskannenpfl.
CREATURE_DESC_18006,"Es jagt seine Opfer mit einem Organ, das Verdauungsflüssigkeiten spuckt."
CREATURE_NAME_18007,Halloween-Ranke Nephenthes
CREATURE_DESC_18007,Dieser Kürbis-Geist zieht Ranken hinter sich her.
CREATURE_NAME_18101,Tödliche Gift-Kannenpflanze
CREATURE_DESC_18101,Eine Gift spuckende Kannenpflanze.
CREATURE_NAME_18102,Tödliche Eisgift-Kannenpflanze
CREATURE_DESC_18102,Eine Gift spuckende Kannenpflanze.
CREATURE_NAME_19001,Pflanzen-Schildkröte
CREATURE_DESC_19001,Pflanzen wachsen auf seinem Panzer.
CREATURE_NAME_19002,Erz-Schildkröte
CREATURE_DESC_19002,Diese Schildkröten tragen Erzvorkommen auf ihrem Panzer.
CREATURE_NAME_19003,Edelstein-Schildkröte
CREATURE_DESC_19003,Schildkröten mit magischen Edelsteinen auf ihrem Panzer.
CREATURE_NAME_20001,Hölzerner Mime
CREATURE_DESC_20001,Sieht aus wie ein alter Holzkasten.
CREATURE_NAME_20002,Eisener Mime
CREATURE_DESC_20002,Sieht aus wie eine starke Eisenkiste.
CREATURE_NAME_20003,Goldener Mime
CREATURE_DESC_20003,Eine scheinbar bezaubernde goldene Kiste.
CREATURE_NAME_20004,Platin-Mimik
CREATURE_DESC_20004,Erklärung zur Platin-Mimik.
CREATURE_NAME_20005,Weihnachtsmime
CREATURE_DESC_20005,"Beiß nicht die Hand, die dich füttert."
CREATURE_NAME_21001,Wilder Wolf
CREATURE_DESC_21001,Jagt seine Opfer mit scharfen Zähnen und Klauen.
CREATURE_NAME_21002,Bewaffneter Wolf
CREATURE_DESC_21002,Bewaffnet und trainiert für Gefechte.
CREATURE_NAME_21003,Seuchenwolf
CREATURE_DESC_21003,"Von der Seuche infiziert, greift er alles lebende an, bis zu seinem Tod."
CREATURE_NAME_21011,Wilder weißer Wolf
CREATURE_DESC_21011,Es jagt seine Beute mit seinen scharfen Fängen und Klauen.
CREATURE_NAME_21012,Bewaffneter weißer Wolf
CREATURE_DESC_21012,Bewaffnet und trainiert für Gefechte.
CREATURE_NAME_21021,Wilder Geisterwolf
CREATURE_DESC_21021,Es jagt seine Beute mit seinen scharfen Fängen und Klauen.
CREATURE_NAME_21022,Wilder Geisterwolf
CREATURE_DESC_21022,Es jagt seine Beute mit seinen scharfen Fängen und Klauen.
CREATURE_NAME_21201,Brutaler Riesenwolf
CREATURE_DESC_21201,Der Anführer eines Wolfrudels. Viel größer als seine Artgenossen.
CREATURE_NAME_22001,Wilder gehörnter Bär
CREATURE_DESC_22001,Er jagt seine Beute mit seinen rieigen Hörnern und Vorderpfoten.
CREATURE_NAME_22002,Bewaffneter gehörnter Bär
CREATURE_DESC_22002,Bewaffnet und trainiert für Gefechte.
CREATURE_NAME_22003,Gehörnter Seuchenbär
CREATURE_DESC_22003,"Von der Seuche infiziert, greift er alles lebende an, bis zu seinem Tod."
CREATURE_NAME_22004,Wilder gehörnter Bär
CREATURE_DESC_22004,Er jagt seine Beute mit seinen rieigen Hörnern und Vorderpfoten.
CREATURE_NAME_22201,Schwarzer Alb-Hornbär
CREATURE_DESC_22201,"Ein extrem mächtiger, riesiger gehörtner Bär. Wird von Menschen auch als Alptraum bezeichnet."
CREATURE_NAME_23001,Holzzaun
CREATURE_DESC_23001,Ein Zaun aus Holz aus zusammengeschnürten Holzplanken.
CREATURE_NAME_23002,Dornenzaun
CREATURE_DESC_23002,"Ein Zaun mit extrem scharfen Dornen, die nicht mit bloßer Hand angefasst werden sollten."
CREATURE_NAME_23003,Knochenmauer
CREATURE_DESC_23003,"Eine Mauer aus grauenvollen, spitzen Knochen."
CREATURE_NAME_24001,Gnoll-Schamane
CREATURE_DESC_24001,"Ein Gnollschamane, der die uralte Kunst der Flüche gemeistert hat. Mit wiederholten Flüchen können Feinde versteinert werden."
CREATURE_NAME_24002,Gnoll-Schildkrieger
CREATURE_DESC_24002,"Ein Gnollkrieger mit einem Schild, der seine Feinde mit seinem Hammer niederschmettert. Niemand weiß, von wo er die Ausrüstung gestohlen hat."
CREATURE_NAME_24003,Gnoll-Axtwerfer
CREATURE_DESC_24003,"Ein Gnollkrieger, der wild mit Äxten um sich wirft. Allerdings wirft er nicht nur Äxte, sondern alles, was er in seine Hände bekommt."
CREATURE_NAME_24004,Gnoll-Krieger
CREATURE_DESC_24004,"Ein Gnollkrieger, der wild seine Stumpfwaffe schwingt. Er beschränkt sich aber nicht auf stumpfe Waffen - er schwingt mit allem, was er finden kann."
CREATURE_NAME_24011,Elite Gnoll-Schamane
CREATURE_DESC_24011,"Ein starker Gnollschamane, der nicht nur Flüche, sondern auch Schutzschilde zaubern kann, um Verbündete zu beschützen."
CREATURE_NAME_24012,Elite Gnoll-Schildkrieger
CREATURE_DESC_24012,"Ein mächtiger Gnoll-Schildkrieger mit erhöhter Verteidigung. Er ist so stark, wie er dumm ist. Wahrscheinlich ist er zu dumm, um Schmerz zu spüren."
CREATURE_NAME_24101,Gnoll-Urschamane
CREATURE_DESC_24101,"Ein Gnoll-Urschamane. Er benutzt verbotene Zaubersprüche, die das Leben anderer Kreaturen absorbiert. Seine Zauber sind mächtiger als die normaler Schamanen."
CREATURE_NAME_24102,Gnoll-Schildkriegerhäuptling
CREATURE_DESC_24102,Der zäheste und dümmste unter den Schildkriegern der Gnolle. Er stürmt in die Feinde und bricht ihre Formation mit seinem Hammer und Schild.
CREATURE_NAME_25001,Ebenen-Leopard
CREATURE_DESC_25001,"Ein Ebenen-Leopard, der Blutung verusacht. Seine flinken Bewegungen und scharfen Fänge machen ihn zu einem gefährlichen Gegner."
CREATURE_NAME_25002,Seuchenlöwe
CREATURE_DESC_25002,"Ein verseuchter Löwe. Kann schwere Infektionen verusachen, wenn getroffen. Vergiss nicht, dass auch ein verseuchter Löwe ein furchterrendes Raubtier ist."
CREATURE_NAME_25003,Frosttiger
CREATURE_DESC_25003,Ein Schneegebirgstiger mit einer frostigen Aura. Seine mächtigen Frostklauen können Feinde zu Eis erstarren lassen.
CREATURE_NAME_25005,Weihnachtstiger
CREATURE_DESC_25005,Ein Schneegebirgstiger mit einer frostigen Aura. Seine mächtigen Frostklauen können Feinde zu Eis erstarren lassen.
CREATURE_NAME_26001,Feuer-Jungtier
CREATURE_NAME_26002,Blaues Jungtier
CREATURE_NAME_26003,Gift-Jungtier
CREATURE_NAME_26004,Schwarz-Jungtier
CREATURE_NAME_27001,Wüstenskorpion
CREATURE_NAME_27002,Tarsil
CREATURE_NAME_28001,Berserker-Hydra
CREATURE_NAME_28002,Rotmähne-Hydra
CREATURE_NAME_28003,Grünmähne-Hydra
CREATURE_NAME_29001,Mumienkrieger
CREATURE_NAME_29011,Brutaler Mumienkrieger
CREATURE_NAME_29101,Berserker-Mumienkrieger
CREATURE_NAME_29002,Mumienpriester
CREATURE_NAME_29012,Korrumpierter Mumienpriester
CREATURE_NAME_29102,Todesfluch-Mumienpriester
CREATURE_NAME_30001,Eidechsenmensch-Soldat
CREATURE_NAME_30011,Goldener Eidechsenmensch-Soldat
CREATURE_NAME_30101,Goldener Eidechsenmensch-Hauptmann
CREATURE_NAME_30002,Eidechsenmensch-Assassine
CREATURE_NAME_30003,Eidechsenmensch-Priester
CREATURE_NAME_30004,Eidechsenmensch-Zauberer 
CREATURE_NAME_30014,Goldzauberstab Eidechsenmensch-Zauberer
CREATURE_NAME_30104,Goldzauberstab Eidechsenmensch-Erzmagier
CREATURE_NAME_30005,Eidechsenmensch-Totem
CREATURE_NAME_30006,Eidechsenmensch-Barrikade
CREATURE_NAME_2301,Harpienkönigin
CREATURE_DESC_2301,Als Königin der Harpien besitzt sie große Flügel und beherrscht Windmagie mit Leichtigkeit.
CREATURE_NAME_3301,Ork-Schwertkämpfer
CREATURE_DESC_3301,"Ein wahrer Ork-Hauptmann. Schwingt ein riesiges Schwert, als wäre es eine Feder."
CREATURE_NAME_4301,Lich
CREATURE_DESC_4301,"Brachte die Untoten in diese Welt durch dunkle Magie.\nAls mächtiger Zauberer im früheren Leben, bewahrte er seine magischen Kräfte nach seiner Transformation zum Lich."
CREATURE_NAME_5301,Kaiserin der Dunkelelfen
CREATURE_DESC_5301,"Kontrolliert die Dunkelelfen. Sie ging auf einen Handel mit den Dämonen ein und beherrscht mächtige, schwarze Magie nebst ihrer Mondlicht-Magie."
CREATURE_NAME_6301,Ziegenkrieger
CREATURE_DESC_6301,"Ein vom Dunklen Lord beschworener Ziegenkrieger und eine Schöpfung vom Gott des Bösen.\nTrägt eine Riesensense und beherrscht einen Kampfschrei, der die Trommelfelle der Feine zereißen kann."
CREATURE_NAME_7301,Drachen-Ent
CREATURE_DESC_7301,"Ein Amalgam aus teuflischen Geistern. Eines der mächtigsten Wesen dieser Welt, kreiert aus einer Kombination vieler alter Ents."
CREATURE_NAME_8301,Kriegstroll
CREATURE_DESC_8301,"Ein Troll, der viele Jahre lang tief in einer Höhle verschlossen wurde. In der Lage, ganze Festungsmauern mit seinen bloßen Händen niederzureißen."
CREATURE_NAME_9301,Izakerr
CREATURE_DESC_9301,Izakerr Erklärung II
CREATURE_NAME_10301,Tarcas
CREATURE_NAME_10401,Gelopazta
CREATURE_NAME_11301,Tyrfas
CREATURE_DESC_11301,Göttliche Bestie des Absoluten Nullpunkts
CREATURE_NAME_2401,Riesenschleim
CREATURE_DESC_2401,"Ein massiver Schleim, der mit der Verschlingung von Leichen wächst. Es regeneriert sich ständig, indem es Leichen verdaut."
CREATURE_NAME_3401,Mantikor
CREATURE_DESC_3401,"Eine grausame Kreatur mit einem Ziegen- und Löwenkopf, Drachenflügeln und Skorpionsschwanz."
CREATURE_NAME_3402,Eissäule
CREATURE_DESC_3402,"Ein Eiskristall, beschworen vom Drachen."
CREATURE_NAME_3403,Nordik
CREATURE_DESC_3403,"Ein Kommandant der Dämonenarmee und Malduks Lehrling.\nBeschwört mächtige Zauberschilde, um feindliche Magie abzuwehren."
CREATURE_NAME_3404,Xakios
CREATURE_DESC_3404,"Eine von dämonischer Energie korrumpierte und mutierte Wurzel des Weltenbaums.\nEin sadistischer Baum, der Feinde zu Boden wirft und sie genüsslich zermalmt."
CREATURE_NAME_3405,Maviel
CREATURE_DESC_3405,"Ein gefährlicher Assassine, der seinen Verstand bei einer Wette mit Dämonen verlor.\nSeine verfluchten Dolche unterbrechen die Heilung seiner Ziele."
CREATURE_NAME_3406,Nubis
CREATURE_DESC_3406,"Eine wilde Skorpionskönigin, berüchtigt für ihr Gift, das ihre Ziele versteinert.\nJe mehr Leibwächter sie um sich hat, desto mächtiger wird sie."
CREATURE_NAME_3407,Gushak
CREATURE_DESC_3407,"Ein legendärer Orkhäuptling, der von dämonischer Energie korrumpiert wurde.\nJe mehr Schaden er nimmt, desto stärker werden seine Angriffe."
CREATURE_NAME_3408,Mantikor
CREATURE_DESC_3408,"Ein legendäres Chimärenbiest, das von Dämonen korrumpiert wurde.\nZusätzlich zum Gift benutzt der Mantikor Flammen aus Feuer und Dunkelheit, um seine Opfer zu schwächen, bevor er sie tötet."
CREATURE_NAME_3413,Nordik
CREATURE_DESC_3413,"Ein Kommandant der Dämonenarmee und Malduks Lehrling.\nBeschwört mächtige Zauberschilde, um feindliche Magie abzuwehren."
CREATURE_NAME_3414,Xakios
CREATURE_DESC_3414,"Eine von dämonischer Energie korrumpierte und mutierte Wurzel des Weltenbaums.\nEin sadistischer Baum, der Feinde zu Boden wirft und sie genüsslich zermalmt."
CREATURE_NAME_3415,Maviel
CREATURE_DESC_3415,"Ein gefährlicher Assassine, der seinen Verstand bei einer Wette mit Dämonen verlor.\nSeine verfluchten Dolche unterbrechen die Heilung seiner Ziele."
CREATURE_NAME_3416,Nubis
CREATURE_DESC_3416,"Eine wilde Skorpionskönigin, berüchtigt für ihr Gift, das ihre Ziele versteinert.\nJe mehr Leibwächter sie um sich hat, desto mächtiger wird sie."
CREATURE_NAME_3417,Gushak
CREATURE_DESC_3417,"Ein legendärer Orkhäuptling, der von dämonischer Energie korrumpiert wurde.\nJe mehr Schaden er nimmt, desto stärker werden seine Angriffe."
CREATURE_NAME_3418,Lakreil
CREATURE_DESC_3418,Preis des Zorns
CREATURE_NAME_3411,Mantikor
CREATURE_DESC_3411,"Ein legendäres Chimärenbiest, das von Dämonen korrumpiert wurde.\nZusätzlich zum Gift benutzt der Mantikor Flammen aus Feuer und Dunkelheit, um seine Opfer zu schwächen, bevor er sie tötet."
CREATURE_NAME_3423,Nordik
CREATURE_DESC_3423,"Ein Kommandant der Dämonenarmee und Malduks Lehrling.\nBeschwört mächtige Zauberschilde, um feindliche Magie abzuwehren."
CREATURE_NAME_3424,Xakios
CREATURE_DESC_3424,"Eine von dämonischer Energie korrumpierte und mutierte Wurzel des Weltenbaums.\nEin sadistischer Baum, der Feinde zu Boden wirft und sie genüsslich zermalmt."
CREATURE_NAME_3421,Mantikor
CREATURE_DESC_3421,"Ein legendäres Chimärenbiest, das von Dämonen korrumpiert wurde.\nZusätzlich zum Gift benutzt der Mantikor Flammen aus Feuer und Dunkelheit, um seine Opfer zu schwächen, bevor er sie tötet."
CREATURE_NAME_3426,Nubis
CREATURE_DESC_3426,"Eine wilde Skorpionskönigin, berüchtigt für ihr Gift, das ihre Ziele versteinert.\nJe mehr Leibwächter sie um sich hat, desto mächtiger wird sie."
CREATURE_NAME_3427,Gushak
CREATURE_DESC_3427,"Ein legendärer Orkhäuptling, der von dämonischer Energie korrumpiert wurde.\nJe mehr Schaden er nimmt, desto stärker werden seine Angriffe."
CREATURE_NAME_3429,Tyrfas
CREATURE_DESC_3429,Göttliche Bestie des Absoluten Nullpunkts
CREATURE_NAME_5401,Wahnsinniger Assassine
CREATURE_DESC_5401,Ein wahnsinniger Assassine im Blut- und Kampfrausch. Er wähle den Weg des Massenmörders anstatt den des Assassinen. Seine schnellen und tödlichen Angriffe stellen eine große Gefahr da.
CREATURE_NAME_4401,Feuerdrache
CREATURE_DESC_4401,Lebt in vulkanischen Gebieten. Die Flamme dieses Drachen kann alles zu Asche verbrennen.
CREATURE_NAME_4402,Frostdrache
CREATURE_DESC_4402,Sein Habitat sind die Glazialgebiete. Sein Atem kann ganze Kontinente einfrieren.
CREATURE_NAME_4403,Giftdrache
CREATURE_DESC_4403,Lebt in Wäldern und Dschulgeln. Sein Säureatem kann Berge zerschmelzen.
CREATURE_NAME_4404,Schwarzdrache
CREATURE_DESC_4404,Lebt in korrumpierten Gebieten. Sein schwarzer Atem kann ganze Nationen auslöschen.
CREATURE_NAME_4405,Feuerdrache
CREATURE_DESC_4405,Lebt in vulkanischen Gebieten. Die Flamme dieses Drachen kann alles zu Asche verbrennen.
CREATURE_NAME_4406,Frostdrache
CREATURE_DESC_4406,Sein Habitat sind die Glazialgebiete. Sein Atem kann ganze Kontinente einfrieren.
CREATURE_NAME_4407,Giftdrache
CREATURE_DESC_4407,Lebt in Wäldern und Dschulgeln. Sein Säureatem kann Berge zerschmelzen.
CREATURE_NAME_4408,Schwarzdrache
CREATURE_DESC_4408,Lebt in korrumpierten Gebieten. Sein schwarzer Atem kann ganze Nationen auslöschen.
CREATURE_NAME_4411,Feuerdrache
CREATURE_DESC_4411,Lebt in vulkanischen Gebieten. Die Flamme dieses Drachen kann alles zu Asche verbrennen.
CREATURE_NAME_4412,Frostdrache
CREATURE_DESC_4412,Sein Habitat sind die Glazialgebiete. Sein Atem kann ganze Kontinente einfrieren.
CREATURE_NAME_4413,Giftdrache
CREATURE_DESC_4413,Lebt in Wäldern und Dschulgeln. Sein Säureatem kann Berge zerschmelzen.
CREATURE_NAME_4414,Schwarzdrache
CREATURE_DESC_4414,Lebt in korrumpierten Gebieten. Sein schwarzer Atem kann ganze Nationen auslöschen.
CREATURE_NAME_4421,Feuerdrache
CREATURE_DESC_4421,Lebt in vulkanischen Gebieten. Die Flamme dieses Drachen kann alles zu Asche verbrennen.
CREATURE_NAME_4422,Frostdrache
CREATURE_DESC_4422,Sein Habitat sind die Glazialgebiete. Sein Atem kann ganze Kontinente einfrieren.
CREATURE_NAME_4423,Giftdrache
CREATURE_DESC_4423,Lebt in Wäldern und Dschulgeln. Sein Säureatem kann Berge zerschmelzen.
CREATURE_NAME_4424,Schwarzdrache
CREATURE_DESC_4424,Lebt in korrumpierten Gebieten. Sein schwarzer Atem kann ganze Nationen auslöschen.
CREATURE_NAME_44031,Giftschleim
CREATURE_NAME_44032,Giftwyrm
CREATURE_NAME_44033,Giftwyrm
CREATURE_NAME_31001,Frostriese-Kämpfer
CREATURE_NAME_31011,Elite Frostriese-Kämpfer
CREATURE_NAME_31101,Frostwind-Kämpfer
CREATURE_NAME_31002,Frostriese-Jäger
CREATURE_NAME_31003,Frostriese-Zauberer
CREATURE_NAME_31013,Elite Frostriese-Zauberer
CREATURE_NAME_31103,Frostwind-Erzmagier
CREATURE_NAME_31004,Frostriese-Krieger
CREATURE_NAME_5501,Gebirgsfestung
CREATURE_DESC_5501,"Vermächtnis der uralten, königlichen Technomagier"
CREATURE_NAME_55011,Mini-Festung
CREATURE_NAME_5502,Protianus 
CREATURE_NAME_55099,Protianus 
CREATURE_DESC_5502,Herrscher des Versunkenen Königreichs
CREATURE_DESC_55099,Herrscher des Versunkenen Königreichs
CREATURE_NAME_55021,Geisterdryade
CREATURE_NAME_5503,Xanadus
CREATURE_DESC_5503,Göttin des Abgrunds
CREATURE_NAME_55031,Fluchstein des Abgrunds
CREATURE_NAME_55032,Seelenstein des Abgrunds
CREATURE_NAME_8501,"Böser Geist am Weihnachten, Protianus"
CREATURE_NAME_8502,Mondhase LuLu 
CREATURE_NAME_3412,Eissäule
CREATURE_DESC_3412,"Ein Eiskristall, beschworen vom Drachen."
CREATURE_NAME_30007,Goldener Träger
CREATURE_DESC_30007,Repositorium
NPC_ARENASHOP_WELCOME01,Hier ist der Arena-Händler. Hier kannst du Ehrenpunkte für Waren eintauschen!
NPC_ARENASHOP_WELCOME02,Willkommen! Was bringt dich hierher?
NPC_ARENASHOP_WELCOME03,Willkommen beim Arena-Händler. Ich habe ganz frische Waren im Angebot!
NPC_ARENASHOP_BUY01,"Vielen Dank, wie immer. Brauchst du irgendwas anderes?"
NPC_ARENASHOP_BUY02,"Kein Grund für'n schlechtes Gewissen. Wenigstens ist hier nichts von den Leichen geplündert, hahaha!"
NPC_ARENASHOP_TOUCH01,"Komm schon, sei ein Krieger und kauf endlich was!"
NPC_ARENASHOP_TOUCH02,"Ich mach' dir 'nen guten Preis, also kauf, kauf, kauf!"
NPC_ARENASHOP_TOUCH03,"Hey du, schau auf die Waren, anstatt mich anzustarren!"
NPC_ARENASHOP_TOUCH04,Manchmal füllt mich auch die Abenteuerlust. Hahaha!
