KEY,Portuguese
ITEM_STORY_51403,Uma montante imbuída de um vento próspero.
ITEM_STORY_51409,Uma montante imbuída de um vento próspero.
ITEM_STORY_51418,Uma montante imbuída de um vento próspero.
ITEM_STORY_51404,Uma montante que emite os gritos da morte.
ITEM_STORY_51410,Uma montante que emite os gritos da morte.
ITEM_STORY_51419,Uma montante que emite os gritos da morte.
ITEM_STORY_51405,Uma espada longa com uma sofisticada joia chamada Olho Bestial nela incrustada.
ITEM_STORY_51411,Uma espada longa com uma sofisticada joia chamada Olho Bestial nela incrustada.
ITEM_STORY_51420,Uma espada longa com uma sofisticada joia chamada Olho Bestial nela incrustada.
ITEM_STORY_51406,Uma montante inspirada na juba de um leão.
ITEM_STORY_51421,Uma montante inspirada na juba de um leão.
ITEM_STORY_51422,Uma espada feita com um gelo transparente que nunca derrete.
ITEM_STORY_52401,Um par de espadas gêmeas longas feitas de aço fino prateado.
ITEM_STORY_52407,Um par de espadas gêmeas longas feitas de aço fino prateado.
ITEM_STORY_52416,Um par de espadas gêmeas longas feitas de aço fino prateado.
ITEM_STORY_52402,Um punhal feito de materiais leves como penas.
ITEM_STORY_52408,Um punhal feito de materiais leves como penas.
ITEM_STORY_52417,Um punhal feito de materiais leves como penas.
ITEM_STORY_52403,Um punhal dado a sentinelas que prestaram grandes serviços no campo de batalha.
ITEM_STORY_52409,Um punhal dado a sentinelas que prestaram grandes serviços no campo de batalha.
ITEM_STORY_52418,Um punhal dado a sentinelas que prestaram grandes serviços no campo de batalha.
ITEM_STORY_52404,Um punhal negro que parece ser venenoso.
ITEM_STORY_52410,Um punhal negro que parece ser venenoso.
ITEM_STORY_52419,Um punhal negro que parece ser venenoso.
ITEM_STORY_52405,Um par de espadas irmãs que representam o sol e a lua.
ITEM_STORY_52411,Um par de espadas irmãs que representam o sol e a lua.
ITEM_STORY_52420,Um par de espadas irmãs que representam o sol e a lua.
ITEM_STORY_52406,Um par de espadas gêmeas longas inspiradas em serpentes malignas.
ITEM_STORY_52421,Um par de espadas gêmeas longas inspiradas em serpentes malignas.
ITEM_STORY_52422,Um punhal congelado esculpido em gelo que não derrete nunca.
ITEM_STORY_53401,Uma besta superior boa para caçar.
ITEM_STORY_53407,Uma besta superior boa para caçar.
ITEM_STORY_53416,Uma besta superior boa para caçar.
ITEM_STORY_53402,Uma besta feita para caçar feras grandes.
ITEM_STORY_53408,Uma besta feita para caçar feras grandes.
ITEM_STORY_53417,Uma besta feita para caçar feras grandes.
ITEM_STORY_53403,Um arco místico saturado com as canções dos bardos.
ITEM_STORY_53409,Um arco místico saturado com as canções dos bardos.
ITEM_STORY_53418,Um arco místico saturado com as canções dos bardos.
ITEM_STORY_53404,Uma besta que dispara virotes saturados com a maldição dos corvos.
ITEM_STORY_53410,Uma besta que dispara virotes saturados com a maldição dos corvos.
ITEM_STORY_53419,Uma besta que dispara virotes saturados com a maldição dos corvos.
ITEM_STORY_53405,Um arco que canta a Canção do Luar quando suas flechas penetram seus alvos.
ITEM_STORY_53411,Um arco que canta a Canção do Luar quando suas flechas penetram seus alvos.
ITEM_STORY_53420,Um arco que canta a Canção do Luar quando suas flechas penetram seus alvos.
ITEM_STORY_53406,Uma besta fina fabricada no formato de uma águia.
ITEM_STORY_53421,Uma besta fina fabricada no formato de uma águia.
ITEM_STORY_53422,Um arco que dispara flechas gélidas capazes de congelar até almas.
ITEM_STORY_54401,Um canhão grosseiramente modificado por goblins.
ITEM_STORY_54407,Um canhão grosseiramente modificado por goblins.
ITEM_STORY_54416,Um canhão grosseiramente modificado por goblins.
ITEM_STORY_54402,Um rifle com bela ornamentação.
ITEM_STORY_54408,Um rifle com bela ornamentação.
ITEM_STORY_54417,Um rifle com bela ornamentação.
ITEM_STORY_54403,Uma arma usada na guerra passada contra os demônios.
ITEM_STORY_54409,Uma arma usada na guerra passada contra os demônios.
ITEM_STORY_54418,Uma arma usada na guerra passada contra os demônios.
ITEM_STORY_54404,Uma arma de fogo com um demônio enfurecido selado em seu interior.
ITEM_STORY_54410,Uma arma de fogo com um demônio enfurecido selado em seu interior.
ITEM_STORY_54419,Uma arma de fogo com um demônio enfurecido selado em seu interior.
ITEM_STORY_54405,Um fuzil criado por demônios usando a tecnologia que adquiriram depois da guerra.
ITEM_STORY_54411,Um fuzil criado por demônios usando a tecnologia que adquiriram depois da guerra.
ITEM_STORY_54420,Um fuzil criado por demônios usando a tecnologia que adquiriram depois da guerra.
ITEM_STORY_54406,Um canhão com poder de fogo impressionante proveniente de uma mistura de pólvora com uma substância excretada pela raposa do deserto.
ITEM_STORY_54421,Um canhão com poder de fogo impressionante proveniente de uma mistura de pólvora com uma substância excretada pela raposa do deserto.
ITEM_STORY_54422,Uma arma bizarra criada dos ossos de um dragão de gelo.
ITEM_STORY_55401,Um cajado criado de poderosas pedras de mana.
ITEM_STORY_55407,Um cajado criado de poderosas pedras de mana.
ITEM_STORY_55416,Um cajado criado de poderosas pedras de mana.
ITEM_STORY_55402,Uma varinha mágica concedida a magos aprendizes.
ITEM_STORY_55408,Uma varinha mágica concedida a magos aprendizes.
ITEM_STORY_55417,Uma varinha mágica concedida a magos aprendizes.
ITEM_STORY_55403,Uma varinha mágica saturada com o poder místico dos xamãs.
ITEM_STORY_55409,Uma varinha mágica saturada com o poder místico dos xamãs.
ITEM_STORY_55418,Uma varinha mágica saturada com o poder místico dos xamãs.
ITEM_STORY_55404,Um cajado de luz abençoado pela Igreja de Lua.
ITEM_STORY_55410,Um cajado de luz abençoado pela Igreja de Lua.
ITEM_STORY_55419,Um cajado de luz abençoado pela Igreja de Lua.
ITEM_STORY_55405,Um cajado de Magia Lunar otimizado para Elfos Sombrios.
ITEM_STORY_55411,Um cajado de Magia Lunar otimizado para Elfos Sombrios.
ITEM_STORY_55420,Um cajado de Magia Lunar otimizado para Elfos Sombrios.
ITEM_STORY_55406,Um cajado outrora usado em uma civilização antiga.
ITEM_STORY_55421,Um cajado outrora usado em uma civilização antiga.
ITEM_STORY_55422,Um poderoso cajado especializado em magia de gelo.
ITEM_STORY_60401,Armadura tecida com escamas afiadas.
ITEM_STORY_60407,Armadura tecida com escamas afiadas.
ITEM_STORY_60416,Armadura tecida com escamas afiadas.
ITEM_STORY_60402,Uma cota de malha imbuída de uma firme determinação.
ITEM_STORY_60408,Uma cota de malha imbuída de uma firme determinação.
ITEM_STORY_60417,Uma cota de malha imbuída de uma firme determinação.
ITEM_STORY_60403,Uma armadura de escamas que só pode ser usada por líderes orcs.
ITEM_STORY_60409,Uma armadura de escamas que só pode ser usada por líderes orcs.
ITEM_STORY_60418,Uma armadura de escamas que só pode ser usada por líderes orcs.
ITEM_STORY_60404,A armadura do cavaleiro ressurreto morto anteriormente na Guerra dos Demônios.
ITEM_STORY_60410,A armadura do cavaleiro ressurreto morto anteriormente na Guerra dos Demônios.
ITEM_STORY_60419,A armadura do cavaleiro ressurreto morto anteriormente na Guerra dos Demônios.
ITEM_STORY_60405,Armadura com a estampa de uma lua crescente azul.
ITEM_STORY_60411,Armadura com a estampa de uma lua crescente azul.
ITEM_STORY_60420,Armadura com a estampa de uma lua crescente azul.
ITEM_STORY_60406,Uma armadura lendária que dizem ter sido usada pelo antigo Rei Deus.
ITEM_STORY_60421,Uma armadura lendária que dizem ter sido usada pelo antigo Rei Deus.
ITEM_STORY_60422,Armadura encantada com um feitiço de nevasca.
ITEM_STORY_61401,Uma jaqueta goblin especial feita de pólvora negra.
ITEM_STORY_61407,Uma jaqueta goblin especial feita de pólvora negra.
ITEM_STORY_61416,Uma jaqueta goblin especial feita de pólvora negra.
ITEM_STORY_61402,Um casaco que propicia agilidade e parece permitir que o usuário caminhe com o vento.
ITEM_STORY_61408,Um casaco que propicia agilidade e parece permitir que o usuário caminhe com o vento.
ITEM_STORY_61417,Um casaco que propicia agilidade e parece permitir que o usuário caminhe com o vento.
ITEM_STORY_61403,Armadura feita da pele de um lobo cinzento.
ITEM_STORY_61409,Armadura feita da pele de um lobo cinzento.
ITEM_STORY_61418,Armadura feita da pele de um lobo cinzento.
ITEM_STORY_61404,Um colete cinza com uma bainha usado por esqueletos guerreiros.
ITEM_STORY_61410,Um colete cinza com uma bainha usado por esqueletos guerreiros.
ITEM_STORY_61419,Um colete cinza com uma bainha usado por esqueletos guerreiros.
ITEM_STORY_61405,Uma jaqueta sagrada abençoada pelo luar.
ITEM_STORY_61411,Uma jaqueta sagrada abençoada pelo luar.
ITEM_STORY_61420,Uma jaqueta sagrada abençoada pelo luar.
ITEM_STORY_61406,Um capuz firme que não se abala com o vento do deserto.
ITEM_STORY_61421,Um capuz firme que não se abala com o vento do deserto.
ITEM_STORY_61422,Uma jaqueta saturada com os espíritos vingativos de guerreiros que morreram congelados nas montanhas nevadas.
ITEM_STORY_62401,Uma túnica que pode ser usada para ritos religiosos.
ITEM_STORY_62407,Uma túnica que pode ser usada para ritos religiosos.
ITEM_STORY_62416,Uma túnica que pode ser usada para ritos religiosos.
ITEM_STORY_62402,Uma camisa quente feita de penas de harpia.
ITEM_STORY_62408,Uma camisa quente feita de penas de harpia.
ITEM_STORY_62417,Uma camisa quente feita de penas de harpia.
ITEM_STORY_62403,Um casaco geralmente usado pelos membros da Tribo de Vento Celeste.
ITEM_STORY_62409,Um casaco geralmente usado pelos membros da Tribo de Vento Celeste.
ITEM_STORY_62418,Um casaco geralmente usado pelos membros da Tribo de Vento Celeste.
ITEM_STORY_62404,Uma túnica desconfortável feita de um arbusto espinhoso.
ITEM_STORY_62410,Uma túnica desconfortável feita de um arbusto espinhoso.
ITEM_STORY_62419,Uma túnica desconfortável feita de um arbusto espinhoso.
ITEM_STORY_62405,Um traje ritualístico vestido pelos sumo sacerdotes de Lua.
ITEM_STORY_62411,Um traje ritualístico vestido pelos sumo sacerdotes de Lua.
ITEM_STORY_62420,Um traje ritualístico vestido pelos sumo sacerdotes de Lua.
ITEM_STORY_62406,Uma túnica que costumava ser usada pelos xamãs que serviam o antigo Rei Deus.
ITEM_STORY_62421,Uma túnica que costumava ser usada pelos xamãs que serviam o antigo Rei Deus.
ITEM_STORY_62422,Uma túnica lindamente bordada com flores da neve.
ITEM_STORY_70401,Um par de avambraços robustos feitos de aço.
ITEM_STORY_70407,Um par de avambraços robustos feitos de aço.
ITEM_STORY_70416,Um par de avambraços robustos feitos de aço.
ITEM_STORY_70402,Um elmo usado por guerreiros da harpia.
ITEM_STORY_70408,Um elmo usado por guerreiros da harpia.
ITEM_STORY_70417,Um elmo usado por guerreiros da harpia.
ITEM_STORY_70403,Um escudo com uma runa da vida incrustada.
ITEM_STORY_70409,Um escudo com uma runa da vida incrustada.
ITEM_STORY_70418,Um escudo com uma runa da vida incrustada.
ITEM_STORY_70404,Um par de avambraços saturado com a ira de espíritos vingativos que sofreram mortes dolorosas.
ITEM_STORY_70410,Um par de avambraços saturado com a ira de espíritos vingativos que sofreram mortes dolorosas.
ITEM_STORY_70419,Um par de avambraços saturado com a ira de espíritos vingativos que sofreram mortes dolorosas.
ITEM_STORY_70405,Um escudo ardendo com chamas negras.
ITEM_STORY_70411,Um escudo ardendo com chamas negras.
ITEM_STORY_70420,Um escudo ardendo com chamas negras.
ITEM_STORY_70406,Um par de avambraços descobertos numa ruína deserta antiga.
ITEM_STORY_70421,Um par de avambraços descobertos numa ruína deserta antiga.
ITEM_STORY_70422,Um elmo que dizem ter sido usado pelos reis dos Gigantes de Gelo.
ITEM_STORY_71401,Botas criadas e herdadas de antecessores.
ITEM_STORY_71407,Botas criadas e herdadas de antecessores.
ITEM_STORY_71416,Botas criadas e herdadas de antecessores.
ITEM_STORY_71402,Luvas rápidas como o vento.
ITEM_STORY_71408,Luvas rápidas como o vento.
ITEM_STORY_71417,Luvas rápidas como o vento.
ITEM_STORY_71403,Uma capa que também pode ser usada como arma com seus espinhos serrados.
ITEM_STORY_71409,Uma capa que também pode ser usada como arma com seus espinhos serrados.
ITEM_STORY_71418,Uma capa que também pode ser usada como arma com seus espinhos serrados.
ITEM_STORY_71404,Luvas que dizem terem sido usadas pelos demônios da morte.
ITEM_STORY_71410,Luvas que dizem terem sido usadas pelos demônios da morte.
ITEM_STORY_71419,Luvas que dizem terem sido usadas pelos demônios da morte.
ITEM_STORY_71405,Luvas encantadas com uma maldição que coloca o dono num estado de furor.
ITEM_STORY_71411,Luvas encantadas com uma maldição que coloca o dono num estado de furor.
ITEM_STORY_71420,Luvas encantadas com uma maldição que coloca o dono num estado de furor.
ITEM_STORY_71406,Uma capa que resfria o usuário defletindo o calor do deserto.
ITEM_STORY_71421,Uma capa que resfria o usuário defletindo o calor do deserto.
ITEM_STORY_71422,Luvas saturadas com uma potente energia gélida.
ITEM_STORY_72401,Belos sapatos adornados com asas.
ITEM_STORY_72407,Belos sapatos adornados com asas.
ITEM_STORY_72416,Belos sapatos adornados com asas.
ITEM_STORY_72402,Luvas imbuídas de magia élfica.
ITEM_STORY_72408,Luvas imbuídas de magia élfica.
ITEM_STORY_72417,Luvas imbuídas de magia élfica.
ITEM_STORY_72403,Um chapéu com um ornamento azul encantado.
ITEM_STORY_72409,Um chapéu com um ornamento azul encantado.
ITEM_STORY_72418,Um chapéu com um ornamento azul encantado.
ITEM_STORY_72404,Um chapéu com uma pena portadora da maldição do corvo.
ITEM_STORY_72410,Um chapéu com uma pena portadora da maldição do corvo.
ITEM_STORY_72419,Um chapéu com uma pena portadora da maldição do corvo.
ITEM_STORY_72405,Uma capa sagrada que parece conter toda a galáxia.
ITEM_STORY_72411,Uma capa sagrada que parece conter toda a galáxia.
ITEM_STORY_72420,Uma capa sagrada que parece conter toda a galáxia.
ITEM_STORY_72406,Um chapéu outrora usado pelos grandes pioneiros.
ITEM_STORY_72421,Um chapéu outrora usado pelos grandes pioneiros.
ITEM_STORY_72422,Uma coroa que dizem já ter sido usada pela rainha dos bárbaros.
ITEM_STORY_80401,Um anel com safiras incrustadas.
ITEM_STORY_80407,Um anel com safiras incrustadas.
ITEM_STORY_80416,Um anel com safiras incrustadas.
ITEM_STORY_80402,Um anel abençoado por Lua.
ITEM_STORY_80408,Um anel abençoado por Lua.
ITEM_STORY_80417,Um anel abençoado por Lua.
ITEM_STORY_80403,Um anel marcado com um pacto ancestral.
ITEM_STORY_80409,Um anel marcado com um pacto ancestral.
ITEM_STORY_80418,Um anel marcado com um pacto ancestral.
ITEM_STORY_80404,Um anel do espectro que toma almas.
ITEM_STORY_80410,Um anel do espectro que toma almas.
ITEM_STORY_80419,Um anel do espectro que toma almas.
ITEM_STORY_80405,Um anel com uma selenita que porta as lágrimas da lua.
ITEM_STORY_80411,Um anel com uma selenita que porta as lágrimas da lua.
ITEM_STORY_80420,Um anel com uma selenita que porta as lágrimas da lua.
ITEM_STORY_80406,Um anel de bruxas videntes.
ITEM_STORY_80421,Um anel de bruxas videntes.
ITEM_STORY_80422,Um anel decorativo inspirado no dragão de gelo.
ITEM_STORY_81401,Um par de brincos finos feitos de ouro.
ITEM_STORY_81407,Um par de brincos finos feitos de ouro.
ITEM_STORY_81416,Um par de brincos finos feitos de ouro.
ITEM_STORY_81402,Brincos robustos como um golem.
ITEM_STORY_81408,Brincos robustos como um golem.
ITEM_STORY_81417,Brincos robustos como um golem.
ITEM_STORY_81403,Brincos que visualizam o som explosivo do trovão.
ITEM_STORY_81409,Brincos que visualizam o som explosivo do trovão.
ITEM_STORY_81418,Brincos que visualizam o som explosivo do trovão.
ITEM_STORY_81404,Brincos ardendo com as chamas negras da morte.
ITEM_STORY_81410,Brincos ardendo com as chamas negras da morte.
ITEM_STORY_81419,Brincos ardendo com as chamas negras da morte.
ITEM_STORY_81405,Brincos criados de lágrimas e sangue cristalizados.
ITEM_STORY_81411,Brincos criados de lágrimas e sangue cristalizados.
ITEM_STORY_81420,Brincos criados de lágrimas e sangue cristalizados.
ITEM_STORY_81406,Brincos marcados com o símbolo do antigo Rei Deus.
ITEM_STORY_81421,Brincos marcados com o símbolo do antigo Rei Deus.
ITEM_STORY_81422,Brincos fabricados com um pedaço de escama de dragão de gelo.
ITEM_STORY_82401,Um colar que dizem melhorar a aptidão mágica do usuário.
ITEM_STORY_82407,Um colar que dizem melhorar a aptidão mágica do usuário.
ITEM_STORY_82416,Um colar que dizem melhorar a aptidão mágica do usuário.
ITEM_STORY_82402,Um colar que dizem melhorar as relações do usuário com elementais.
ITEM_STORY_82408,Um colar que dizem melhorar as relações do usuário com elementais.
ITEM_STORY_82417,Um colar que dizem melhorar as relações do usuário com elementais.
ITEM_STORY_82403,Um colar de confiança e lealdade.
ITEM_STORY_82409,Um colar de confiança e lealdade.
ITEM_STORY_82418,Um colar de confiança e lealdade.
ITEM_STORY_82404,Um colar feito de um meteorito misterioso.
ITEM_STORY_82410,Um colar feito de um meteorito misterioso.
ITEM_STORY_82419,Um colar feito de um meteorito misterioso.
ITEM_STORY_82405,Uma gargantilha usada no pescoço e reluz gloriosamente como as estrelas.
ITEM_STORY_82411,Uma gargantilha usada no pescoço e reluz gloriosamente como as estrelas.
ITEM_STORY_82420,Uma gargantilha usada no pescoço e reluz gloriosamente como as estrelas.
ITEM_STORY_82406,Um colar requintado do antigo Rei Deus.
ITEM_STORY_82421,Um colar requintado do antigo Rei Deus.
ITEM_STORY_82422,Um colar feito dos ossos de um tigre gélido.
ITEM_STORY_83401,Uma sofisticada pulseira de platina.
ITEM_STORY_83407,Uma sofisticada pulseira de platina.
ITEM_STORY_83416,Uma sofisticada pulseira de platina.
ITEM_STORY_83402,Uma pulseira feita à mão por elfos.
ITEM_STORY_83408,Uma pulseira feita à mão por elfos.
ITEM_STORY_83417,Uma pulseira feita à mão por elfos.
ITEM_STORY_83403,Uma pulseira que enfatiza a promessa de relacionamento.
ITEM_STORY_83409,Uma pulseira que enfatiza a promessa de relacionamento.
ITEM_STORY_83418,Uma pulseira que enfatiza a promessa de relacionamento.
ITEM_STORY_83404,Um anel amaldiçoado feito por uma bruxa.
ITEM_STORY_83410,Um anel amaldiçoado feito por uma bruxa.
ITEM_STORY_83419,Um anel amaldiçoado feito por uma bruxa.
ITEM_STORY_83405,Uma pulseira mágica no formato da lua.
ITEM_STORY_83411,Uma pulseira mágica no formato da lua.
ITEM_STORY_83420,Uma pulseira mágica no formato da lua.
ITEM_STORY_83406,Uma pulseira que simboliza a autoridade de Elios.
ITEM_STORY_83421,Uma pulseira que simboliza a autoridade de Elios.
ITEM_STORY_83422,Uma pulseira grande e pesada que serve em gigantes de gelo.
ITEM_STORY_140405,Um orbe que contém a alma de um goblin.
ITEM_STORY_140410,Um orbe que contém a alma de um goblin.
ITEM_STORY_1404,Um orbe que contém a alma de um goblin.
ITEM_STORY_140406,Um orbe que contém a alma de uma harpia.
ITEM_STORY_140411,Um orbe que contém a alma de uma harpia.
ITEM_STORY_140407,Um orbe que contém a alma de um orc.
ITEM_STORY_140412,Um orbe que contém a alma de um orc.
ITEM_STORY_140408,Um orbe que contém o espírito vingativo de um morto-vivo atormentado.
ITEM_STORY_140413,Um orbe que contém o espírito vingativo de um morto-vivo atormentado.
ITEM_STORY_140401,Um orbe feito de selenita e da magia dos Elfos Sombrios.
ITEM_STORY_140409,Um orbe feito de selenita e da magia dos Elfos Sombrios.
ITEM_STORY_140414,Um orbe feito de selenita e da magia dos Elfos Sombrios.
ITEM_STORY_140402,Um orbe feito de Pedra da Alma e da escama do Rei-Lagarto.
ITEM_STORY_140415,Um orbe feito de Pedra da Alma e da escama do Rei-Lagarto.
ITEM_STORY_140416,Um orbe carregado pelo rei dos Gigantes de Gelo.
ITEM_STORY_160001,Um pingente de cristal foi esculpido. Purifica a energia impura e aumenta mana.
ITEM_STORY_50001,A lança rudimentar feita de materiais pobres.
ITEM_STORY_50002,Uma lança usada por soldados comuns de Orvelia.
ITEM_STORY_50003,Uma lança usada pela escolta de mercadores de Orvelia.
ITEM_STORY_50004,Uma lança usada por caçadores experientes.
ITEM_STORY_50005,Uma lança bem afiada.
ITEM_STORY_50006,Uma lança usada pelos dríades do pântano.
ITEM_STORY_50007,Uma lança da floresta endurecida por elfos.
ITEM_STORY_50008,Uma lança mágica saturada com o poder dos elementalistas.
ITEM_STORY_50009,Uma lança longa usada por cavaleiros de alta patente.
ITEM_STORY_50010,Uma lança usada por orcs guerreiros.
ITEM_STORY_50011,Uma lança vil usada para caçar feras enfurecidas.
ITEM_STORY_50012,Uma lança usada por cavaleiros em guerras antigas.
ITEM_STORY_50013,Uma lança imbuída de uma aura sombria e sanguinária.
ITEM_STORY_50014,Aqueles que usaram esta lança continuam a usá-la como mortos-vivos.
ITEM_STORY_50015,Uma lança feita de ossos em decomposição.
ITEM_STORY_50016,Uma lança longa geralmente usada por invasores em guerras passadas.
ITEM_STORY_50017,Uma lança feita das raízes de arvorosos e imbuída de escuridão.
ITEM_STORY_50018,Uma lança longa usada por elfos sombrios guerreiros.
ITEM_STORY_50019,Uma lança cerimonial longa encantada com um feitiço xamanístico.
ITEM_STORY_50020,Uma lança guardiã encantada com um feitiço de Magia Lunar próprio dos Elfos Sombrios.
ITEM_STORY_50024,Uma lança longa usada por nômades do deserto.
ITEM_STORY_50025,Um tridente usado por homens-lagarto.
ITEM_STORY_50026,Uma lança usada para pescar em oásis.
ITEM_STORY_50027,Uma lança feita da cauda e carapaça de um escorpião gigante.
ITEM_STORY_50412,"Uma lança única da Terra dos Ventos feita de árvores gélidas,"
ITEM_STORY_50413,Uma lança geralmente usada pelos guerreiros do Reino Bárbaro.
ITEM_STORY_50414,Uma lança usada por gigantes de gelo.
ITEM_STORY_50415,Uma lança especialmente elaborada para os bárbaros da tribo Lobo de Gelo.
ITEM_STORY_51001,Uma montante velha e enferrujada.
ITEM_STORY_51002,Uma espada longa usada por soldados comuns.
ITEM_STORY_51003,Uma espada larga bem pesada.
ITEM_STORY_51004,Uma magnífica espada de um mercenário capitão.
ITEM_STORY_51005,Uma enorme montante.
ITEM_STORY_51006,Uma montante de soldados experientes.
ITEM_STORY_51007,Uma espada encantada com o feitiço de vento navalhado.
ITEM_STORY_51008,Uma espada abençoada pelos elementais.
ITEM_STORY_51009,Uma montante fácil de manusear e mais leve do que parece.
ITEM_STORY_51010,Uma montante decorativa usada para cerimônias.
ITEM_STORY_51011,Uma montante de gladiadores que lutam pelas suas vidas.
ITEM_STORY_51012,Uma montante imbuída de um vento próspero.
ITEM_STORY_51013,Uma espada longa com a imagem dos mortos nela gravada.
ITEM_STORY_51014,Uma espada longa de fabricação requintada.
ITEM_STORY_51015,Uma montante usada por cavaleiros de alta patente.
ITEM_STORY_51016,Uma montante que emite os gritos da morte.
ITEM_STORY_51017,Uma espada longa encantada com um feitiço de Magia Lunar próprio dos Elfos Sombrios.
ITEM_STORY_51018,Uma espada longa com uma runa mágica nela incrustada.
ITEM_STORY_51019,Uma montante outrora usada por um famoso comandante.
ITEM_STORY_51020,Uma espada longa com uma sofisticada joia chamada Olho Bestial nela incrustada.
ITEM_STORY_51024,Uma tradicional montante dos nômades do deserto.
ITEM_STORY_51025,"Uma adaga feita de ossos, fabricada por homens-lagarto."
ITEM_STORY_51026,Uma montante usada por homens-lagarto de alta patente.
ITEM_STORY_51027,Uma montante inspirada na juba de um leão.
ITEM_STORY_51412,Um machado feito de árvores gélidas únicas da Montanha Gélida da Terra dos Ventos.
ITEM_STORY_51413,Um par de machados duplos usados por Bárbaros.
ITEM_STORY_51414,Uma montante saturada com a potente energia gélida dos gigantes de gelo.
ITEM_STORY_51415,Uma espada feita com um gelo transparente que nunca derrete.
ITEM_STORY_52001,Um punhal barato que pode ser encontrado em qualquer forja.
ITEM_STORY_52002,Uma espada curta e grosseira dos goblins.
ITEM_STORY_52003,Um par de espadas gêmeas brandidas por soldados que valorizam agilidade.
ITEM_STORY_52004,Um par de espadas gêmeas longas feitas de aço fino prateado.
ITEM_STORY_52005,Um par de espadas gêmeas bem amaciadas.
ITEM_STORY_52006,Um punhal feito de aço fino.
ITEM_STORY_52007,Um punhal geralmente usado por assassinos.
ITEM_STORY_52008,Um punhal feito de materiais leves como penas.
ITEM_STORY_52009,Um punhal muito bem afiado.
ITEM_STORY_52010,Um punhal geralmente usado pela milícia.
ITEM_STORY_52011,Duas lâminas que dizem criar uma ilusão ao serem usadas com agilidade suficiente.
ITEM_STORY_52012,Um punhal dado a sentinelas que prestaram grandes serviços no campo de batalha.
ITEM_STORY_52013,Um par de espadas gêmeas fabricadas com ossos afiados.
ITEM_STORY_52014,Um punhal obscuro com a aura da morte.
ITEM_STORY_52015,Um par de espadas gêmeas vis que já tiraram inúmeras vidas.
ITEM_STORY_52016,Um punhal negro que parece ser venenoso.
ITEM_STORY_52017,Um punhal geralmente usado por elfos sombrios.
ITEM_STORY_52018,Um punhal mágico ancestral por vezes encontrado em ruínas.
ITEM_STORY_52019,Um punhal amaldiçoado usado pelos Demônios na guerra 100 anos atrás.
ITEM_STORY_52020,Um par de espadas irmãs que representam o sol e a lua.
ITEM_STORY_52412,Um colar feito da casca de uma árvore Cascagélida.
ITEM_STORY_52413,Um par de espadas gêmeas longas usadas pelos guerreiros da Harpia de Gelo.
ITEM_STORY_52414,Um punhal esculpido das raízes grossas de arvorosos gélidos.
ITEM_STORY_52415,Um punhal congelado esculpido em gelo que não derrete nunca.
ITEM_STORY_53001,Um arco usado por arqueiros aprendizes.
ITEM_STORY_53002,Uma besta mais leve e mais fácil de manusear do que bestas comuns.
ITEM_STORY_53003,Uma besta personalizada para pequenos goblins.
ITEM_STORY_53004,Uma besta superior boa para caçar.
ITEM_STORY_53005,Um arco longo comum usado por arqueiros.
ITEM_STORY_53006,Uma besta maior e mais poderosa
ITEM_STORY_53007,Arco de magia da Harpia encantado com magia do vento
ITEM_STORY_53008,Uma besta feita para caçar feras grandes.
ITEM_STORY_53009,Uma besta requintada capaz de disparos rápidos e precisos.
ITEM_STORY_53010,Um arco potente usado por orcs
ITEM_STORY_53011,Uma versão modificada e mais potente da besta do caçador
ITEM_STORY_53012,Um arco místico saturado com as canções dos bardos.
ITEM_STORY_53013,Um arco feito de ossos que exala energia sombria
ITEM_STORY_53014,Uma besta que gira seus virotes para melhorar a penetração
ITEM_STORY_53015,Um arco amaldiçoado que automaticamente rastreia criaturas com sangue
ITEM_STORY_53016,Uma besta que dispara virotes saturados com a maldição dos corvos.
ITEM_STORY_53017,"Um arco de uma marca famosa, geralmente usado pelos melhores arqueiros"
ITEM_STORY_53018,Um arco encantado com Magia do Luar
ITEM_STORY_53019,"Um arco imbuído de luz, capaz de disparar flechas potentes e rápidas"
ITEM_STORY_53020,Um arco que canta a Canção do Luar quando suas flechas penetram seus alvos.
ITEM_STORY_53024,Um arco usado por nômades do deserto.
ITEM_STORY_53025,Um arco geralmente usado por homens-lagarto.
ITEM_STORY_53026,Uma besta potente capaz até de perfurar tempestades de areia
ITEM_STORY_53027,Uma besta fina fabricada no formato de uma águia.
ITEM_STORY_53412,Um arco feito dos galhos de árvores cascagélidas
ITEM_STORY_53413,Um arco usado por harpias de gelo
ITEM_STORY_53414,Um arco gigante que só pode ser usado por pessoas fortes como Bárbaros
ITEM_STORY_53415,Um arco que dispara flechas gélidas capazes de congelar até almas
ITEM_STORY_54001,Um canhão manual bruto projetado por um maquinista aprendiz.
ITEM_STORY_54002,Uma pederneira bruta de treinamento usada apenas em estandes de tiro.
ITEM_STORY_54003,Um canhão manual que usa pólvora especial.
ITEM_STORY_54004,Um canhão grosseiramente modificado por goblins.
ITEM_STORY_54005,Uma pederneira mecânica automática.
ITEM_STORY_54006,Um canhão manual de aço reforçado.
ITEM_STORY_54007,Um canhão manual que comporta pólvora extra para impulsionar seu poder de fogo.
ITEM_STORY_54008,Um rifle com bela ornamentação.
ITEM_STORY_54009,Um canhão manual requintado criado por um artesão experiente.
ITEM_STORY_54010,Um canhão melhorado e sistematicamente modificado.
