KEY,Vietnamese
ITEM_STORY_61038,Bộ giáp vảy được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_61423,Bộ giáp vảy được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_61030,Bộ giáp vảy được tạo thành từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_61033,Bộ giáp vảy được tạo thành từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_61036,Bộ giáp vảy được tạo thành từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_61039,Bộ giáp vảy được tạo thành từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_61424,Bộ giáp vảy được tạo thành từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_61031,Bộ giáp vảy được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_61034,Bộ giáp vảy được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_61037,Bộ giáp vảy được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_61040,Bộ giáp vảy được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_61425,Bộ giáp vảy được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_62021,"Bộ áo choàng dài được dệt từ cánh của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_62022,"Bộ áo choàng dài được dệt từ cánh của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_62023,"Bộ áo choàng dài được dệt từ cánh của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_62028,"Bộ áo choàng dài được dệt từ cánh của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_62426,"Bộ áo choàng dài được dệt từ cánh của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_62029,Bộ áo choàng dài được dệt từ cánh của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_62032,Bộ áo choàng dài được dệt từ cánh của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_62035,Bộ áo choàng dài được dệt từ cánh của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_62038,Bộ áo choàng dài được dệt từ cánh của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_62423,Bộ áo choàng dài được dệt từ cánh của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_62030,Bộ áo choàng dài được dệt từ cánh của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_62033,Bộ áo choàng dài được dệt từ cánh của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_62036,Bộ áo choàng dài được dệt từ cánh của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_62039,Bộ áo choàng dài được dệt từ cánh của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_62424,Bộ áo choàng dài được dệt từ cánh của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_62031,Bộ áo choàng dài được dệt từ cánh của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_62034,Bộ áo choàng dài được dệt từ cánh của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_62037,Bộ áo choàng dài được dệt từ cánh của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_62040,Bộ áo choàng dài được dệt từ cánh của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_62425,Bộ áo choàng dài được dệt từ cánh của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_70021,"Chiếc khiên được rèn từ vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_70022,"Chiếc khiên được rèn từ vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_70023,"Chiếc khiên được rèn từ vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_70028,"Chiếc khiên được rèn từ vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_70426,"Chiếc khiên được rèn từ vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_70029,Chiếc khiên được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_70032,Chiếc khiên được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_70035,Chiếc khiên được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_70038,Chiếc khiên được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_70423,Chiếc khiên được rèn từ vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_70030,Chiếc khiên được rèn từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_70033,Chiếc khiên được rèn từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_70036,Chiếc khiên được rèn từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_70039,Chiếc khiên được rèn từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_70424,Chiếc khiên được rèn từ vảy của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_70031,Chiếc khiên được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_70034,Chiếc khiên được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_70037,Chiếc khiên được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_70040,Chiếc khiên được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_70425,Chiếc khiên được chế tạo với vảy của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_71021,"Chiếc áo choàng được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_71022,"Chiếc áo choàng được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_71023,"Chiếc áo choàng được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_71028,"Chiếc áo choàng được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_71426,"Chiếc áo choàng được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_71029,Chiếc áo choàng được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_71032,Chiếc áo choàng được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_71035,Chiếc áo choàng được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_71038,Chiếc áo choàng được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_71423,Chiếc áo choàng được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_71030,Chiếc áo choàng được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_71033,Chiếc áo choàng được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_71036,Chiếc áo choàng được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_71039,Chiếc áo choàng được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_71424,Chiếc áo choàng được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_71031,Chiếc áo choàng được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_71034,Chiếc áo choàng được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_71037,Chiếc áo choàng được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_71040,Chiếc áo choàng được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_71425,Chiếc áo choàng được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_72021,"Chiếc mũ được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_72022,"Chiếc mũ được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_72023,"Chiếc mũ được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_72028,"Chiếc mũ được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_72426,"Chiếc mũ được tạo thành từ da của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_72029,Chiếc mũ được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_72032,Chiếc mũ được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_72035,Chiếc mũ được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_72038,Chiếc mũ được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_72423,Chiếc mũ được tạo thành từ da của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_72030,Chiếc mũ được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_72033,Chiếc mũ được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_72036,Chiếc mũ được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_72039,Chiếc mũ được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_72424,Chiếc mũ được làm từ da của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_72031,Chiếc mũ được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_72034,Chiếc mũ được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_72037,Chiếc mũ được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_72040,Chiếc mũ được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_72425,Chiếc mũ được tạo thành với da của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80101,"Chiếc nhẫn được rèn từ vảy và xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_80102,"Chiếc nhẫn được rèn từ vảy và xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_80103,"Chiếc nhẫn được rèn từ vảy và xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_80104,"Chiếc nhẫn được rèn từ vảy và xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_80426,"Chiếc nhẫn được rèn từ vảy và xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_80107,Chiếc nhẫn được rèn từ vảy và xương của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_80110,Chiếc nhẫn được rèn từ vảy và xương của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_80113,Chiếc nhẫn được rèn từ vảy và xương của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_80116,Chiếc nhẫn được rèn từ vảy và xương của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_80424,Chiếc nhẫn được rèn từ vảy và xương của Scalaxia trong băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_80106,Chiếc nhẫn được chế tạo với vảy và xương của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80109,Chiếc nhẫn được chế tạo với vảy và xương của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80112,Chiếc nhẫn được chế tạo với vảy và xương của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80115,Chiếc nhẫn được chế tạo với vảy và xương của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80425,Chiếc nhẫn được chế tạo với vảy và xương của Zyrrkinoth nung chảy bằng chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_80105,Chiếc nhẫn được rèn từ xương và vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_80108,Chiếc nhẫn được rèn từ xương và vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_80111,Chiếc nhẫn được rèn từ xương và vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_80114,Chiếc nhẫn được rèn từ xương và vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_80423,Chiếc nhẫn được rèn từ xương và vảy của Temeraire trong nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_81101,"Đôi khuyên tai được rèn từ răng và vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ chúng."
ITEM_STORY_81102,"Đôi khuyên tai được rèn từ răng và vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ chúng."
ITEM_STORY_81103,"Đôi khuyên tai được rèn từ răng và vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ chúng."
ITEM_STORY_81104,"Đôi khuyên tai được rèn từ răng và vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ chúng."
ITEM_STORY_81426,"Đôi khuyên tai được rèn từ răng và vảy của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ chúng."
ITEM_STORY_81107,Khuyên tai được rèn từ răng và xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_81110,Khuyên tai được rèn từ răng và xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_81113,Khuyên tai được rèn từ răng và xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_81116,Khuyên tai được rèn từ răng và xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_81424,Khuyên tai được rèn từ răng và xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_81106,Khuyên tai được tạo thành bằng cách nung chảy răng và xương của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_81109,Khuyên tai được tạo thành bằng cách nung chảy răng và xương của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_81112,Khuyên tai được tạo thành bằng cách nung chảy răng và xương của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_81115,Khuyên tai được tạo thành bằng cách nung chảy răng và xương của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_81425,Khuyên tai được tạo thành bằng cách nung chảy răng và xương của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_81105,Đôi khuyên tai được rèn từ răng và vảy của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Chúng như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_81108,Đôi khuyên tai được rèn từ răng và vảy của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Chúng như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_81111,Đôi khuyên tai được rèn từ răng và vảy của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Chúng như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_81114,Đôi khuyên tai được rèn từ răng và vảy của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Chúng như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_81423,Đôi khuyên tai được rèn từ răng và vảy của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Chúng như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_82101,"Chiếc vòng cổ được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_82102,"Chiếc vòng cổ được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_82103,"Chiếc vòng cổ được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_82104,"Chiếc vòng cổ được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_82426,"Chiếc vòng cổ được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_82107,Chiếc vòng cổ được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_82110,Chiếc vòng cổ được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_82113,Chiếc vòng cổ được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_82116,Chiếc vòng cổ được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_82424,Chiếc vòng cổ được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_82106,Chiếc vòng cổ được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_82109,Chiếc vòng cổ được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_82112,Chiếc vòng cổ được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_82115,Chiếc vòng cổ được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_82425,Chiếc vòng cổ được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_82105,Chiếc vòng cổ được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_82108,Chiếc vòng cổ được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_82111,Chiếc vòng cổ được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_82114,Chiếc vòng cổ được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_82423,Chiếc vòng cổ được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_83101,"Chiếc vòng tay được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_83102,"Chiếc vòng tay được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_83103,"Chiếc vòng tay được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_83104,"Chiếc vòng tay được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_83426,"Chiếc vòng tay được chế tạo từ xương của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_83107,Chiếc vòng tay được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_83110,Chiếc vòng tay được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_83113,Chiếc vòng tay được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_83116,Chiếc vòng tay được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
