KEY,"Thai"
CREATURE_NAME_12001,"นักดาบเอลฟ์มืด"
CREATURE_DESC_12001,"พวกมันสามารถใช้สกิลดาบได้อย่างคล่องแคล่ว"
CREATURE_NAME_12002,"นักธนูเอลฟ์มืด"
CREATURE_DESC_12002,"พวกมันยิงธนูได้อย่างกับ Moonlight"
CREATURE_NAME_12003,"เอลฟ์มืดมือลอบสังหาร"
CREATURE_DESC_12003,"พวกมันจู่โจมศัตรูจากด้านหลังแม้อยู่ในที่มืด"
CREATURE_NAME_12004,"จอมเวทย์เอลฟ์มืด"
CREATURE_DESC_12004,"พวกมันใช้พลังเวทย์ของ Moonlight"
CREATURE_NAME_12005,"วัตถุโบราณเวทย์แสงจันทร์"
CREATURE_DESC_12005,"สิ่งประดิษฐ์ที่สร้างโดยพลังของดวงจันทร์, สามารถให้พลังหรือให้การปกป้องแก่พันธมิตร"
CREATURE_NAME_12006,"เครื่องยิงหอกเอลฟ์มืด"
CREATURE_DESC_12006,"หน้าไม้ยักษ์ของเอลฟ์มืด โจมตีศัตรูด้วยการปล่อยลูกศรที่มีขนาดเท่าเสา "
CREATURE_NAME_12011,"แม่ทัพเหล่านักดาบเอลฟ์มืด"
CREATURE_DESC_12011,"นี่เป็นพวก Dark Elves เก่าแก่ที่อยู่มายาวนาน"
CREATURE_NAME_12012,"แม่ทัพเหล่านักธนูเอลฟ์มืด"
CREATURE_DESC_12012,"พวกมันมีสกิลการยิงธนูที่ดีกว่า Dark Elf Archer"
CREATURE_NAME_12014,"แม่ทัพเหล่าจอมเวทย์เอลฟ์มืด"
CREATURE_DESC_12014,"พวกมันใช้พลังบริสุทธิ์ของ Moonlight ได้"
CREATURE_NAME_12101,"หัวหน้านักดาบเอลฟ์มืด"
CREATURE_DESC_12101,"หัวหน้าของนักดาบเผ่าเอลฟ์มืด ใช้สกิลด้วยพลังแห่งจันทราในการสร้างความเสียหายเป็นบริเวณกว้าง"
CREATURE_NAME_12102,"หัวหน้านักธนูเอลฟ์มืด"
CREATURE_DESC_12102,"หัวหน้าของนักธนูเผ่าเอลฟ์มืด ใช้มิสซายเวทย์ในการไล่ตามเป้าหมายที่หลากหลายได้ในเวลาเดียวกัน "
CREATURE_NAME_12104,"หัวหน้าจอมเวทย์เอลฟ์มืด"
CREATURE_DESC_12104,"หัวหน้าของนักเวทย์เผ่าเอลฟ์มืด ใช้พลังเวทย์จากพลังแห่งจันทราในการสร้างความเสียหายเป็นบริเวณกว้าง"
CREATURE_NAME_12801,"โทเทม"
CREATURE_NAME_12802,"เอลฟ์มืด แวมไพร์"
CREATURE_NAME_12803,"เอลฟ์มืด แวมไพร์"
CREATURE_NAME_13001,"หน้ากากหัวเราะมือลอบสังหาร"
CREATURE_DESC_13001,"นักล่าที่สวมใส่หน้ากากยิ้มตลอดเวลาที่ออกล่า"
CREATURE_NAME_15001,"มีดดาบมีชีวิต"
CREATURE_DESC_15001,"มันตัดทุกสิ่งที่เข้าใกล้ด้วยพลังแห่งปีศาจ"
CREATURE_NAME_15002,"โล่มีชีวิต"
CREATURE_DESC_15002,"ผีฮัลโลวีนใส่ชุดขาว"
CREATURE_NAME_15003,"หอกมีชีวิต"
CREATURE_DESC_15003,"พลังแห่งปีศาจสิงสถิตอยู่ในหอกที่แหลมคม"
CREATURE_NAME_15004,"ค้อนมีชีวิต"
CREATURE_DESC_15004,"พลังแห่งปีศาจสิงสถิตอยู่ในค้อนที่หนักหน่วง"
CREATURE_NAME_15005,"ผีฮัลโลวีน"
CREATURE_DESC_15005,"ผีฮัลโลวีนใส่ชุดขาว"
CREATURE_NAME_16001,"เห็ดไล่งับ"
CREATURE_DESC_16001,"พวกมันมีฟันที่แหลมคมเหมือนมีด"
CREATURE_NAME_16002,"เห็ดน่าขยะแขยง"
CREATURE_DESC_16002,"พวกมันยิงเห็ดพิษออกจากร่างกาย"
CREATURE_NAME_16003,"เห็ดหนาม"
CREATURE_DESC_16003,"พวกมันมีหนามที่แหลมคม"
CREATURE_NAME_16004,"เห็ดหิน"
CREATURE_DESC_16004,"พวกมันโตขึ้นมาจากหิน"
CREATURE_NAME_16101,"เห็ดฟลาฟลากินคน"
CREATURE_DESC_16101,"เห็ดนี้เป็นเห็ดไฮบริดต์"
CREATURE_NAME_17001,"ตัวต่อกรามใหญ่"
CREATURE_DESC_17001,"พวกมันคอยไล่กัดด้วยกรามที่แข็งแกร่ง"
CREATURE_NAME_17002,"ตัวต่อ"
CREATURE_DESC_17002,"พวกมันพัฒนาขาหน้าที่ใหญ่และแข็งแกร่ง"
CREATURE_NAME_17003,"ตัวต่อมีพิษ"
CREATURE_DESC_17003,"พวกมันยิงเข็มพิษออกจากร่างกายได้"
CREATURE_NAME_17202,"ตัวต่อเคียวยักษ์"
CREATURE_DESC_17202,"ตัวต่อยักษ์ที่มีขาขนาดใหญ่ที่มีลักษณะคล้ายเคียว"
CREATURE_NAME_18001,"เถาวัลย์ต้นไม้กินคน"
CREATURE_DESC_18001,"พวกมันคอยจับศัตรูกินด้วยหนวดที่แข็งแกร่ง"
CREATURE_NAME_18002,"ต้นไม้กับดักแมลง"
CREATURE_DESC_18002,"พวกมันไล่ล่าด้วยการพ่นน้ำย่อยใส่ศัตรู"
CREATURE_NAME_18003,"ดอกไม้กินคน"
CREATURE_DESC_18003,"พวกมันมีดอกไม้ที่ใหญ่น่ากลัว"
CREATURE_NAME_18004,"เถาวัลย์ต้นไม้กินคนน้ำแข็ง"
CREATURE_DESC_18004,"พวกมันคอยจับศัตรูกินด้วยหนวดที่แข็งแกร่ง"
CREATURE_NAME_18005,"ดอกไม้กินคนน้ำแข็ง"
CREATURE_DESC_18005,"พวกมันมีดอกไม้ที่ใหญ่น่ากลัว"
CREATURE_NAME_18006,"ต้นไม้กับดักแมลงน้ำแข็ง"
CREATURE_DESC_18006,"พวกมันไล่ล่าด้วยการพ่นน้ำย่อยใส่ศัตรู"
CREATURE_NAME_18007,"เถาวัลย์ต้นไม้กินคนฮัลโลวีน"
CREATURE_DESC_18007,"ผีฟักทองที่มีเถาวัลย์ฟักทอง"
CREATURE_NAME_18101,"ต้นไม้กินคนมีพิษ"
CREATURE_DESC_18101,"Nependis ซึ่งพ่นพิษออกมา"
CREATURE_NAME_18102,"ต้นไม้กินคนน้ำแข็งมีพิษ"
CREATURE_DESC_18102,"Nependis ซึ่งพ่นพิษออกมา"
CREATURE_NAME_19001,"เต่าพืช"
CREATURE_DESC_19001,"พวกมันมีพืชงอกโผล่ขึ้นมาจากกระดอง"
CREATURE_NAME_19002,"เต่าแร่"
CREATURE_DESC_19002,"พวกมันมีแร่เกาะติดอยู่บนกระดอง"
CREATURE_NAME_19003,"เต่าอัญมณี"
CREATURE_DESC_19003,"พวกมันมีหินเวทมนต์โผล่ขึ้นมาจากบนกระดอง"
CREATURE_NAME_20001,"กล่องไม้ปีศาจ"
CREATURE_DESC_20001,"พวกมันดูคล้ายกับหีบสมบัติกล่องไม้"
CREATURE_NAME_20002,"กล่องเหล็กปีศาจ"
CREATURE_DESC_20002,"พวกมันดูคล้ายกับหีบสมบัติกล่องเหล็ก"
CREATURE_NAME_20003,"กล่องทองปีศาจ"
CREATURE_DESC_20003,"พวกมันดูคล้ายกับหีบสมบัติกล่องทองงดงาม"
CREATURE_NAME_20004,"กล่องแพลทีนัมปีศาจ"
CREATURE_NAME_20005,"กล่องของขวัญปีศาจ"
CREATURE_NAME_21001,"หมาป่า"
CREATURE_DESC_21001,"พวกมันไล่ล่าด้วยเขี้ยวและคมเล็บที่แหลมคม"
CREATURE_NAME_21002,"หมาป่าติดอาวุธ"
CREATURE_DESC_21002,"พวกมันถูกฝึกฝนด้านการต่อสู้มาอย่างดี"
CREATURE_NAME_21003,"หมาป่าติดเชื้อ"
CREATURE_DESC_21003,"พวกมันจะสูญพันธุ์หากไม่ได้แพร่เชื้อ มันจะกัดถูกสิ่งที่มีชีวิตจนกว่าจะตาย"
CREATURE_NAME_21011,"หมาป่าขาว"
CREATURE_DESC_21011,"พวกมันไล่ล่าด้วยเขี้ยวและคมเล็บที่แหลมคม"
CREATURE_NAME_21012,"หมาป่าขาวติดอาวุธ"
CREATURE_DESC_21012,"พวกมันถูกฝึกฝนด้านการต่อสู้มาอย่างดี"
CREATURE_NAME_21021,"วิญญาณหมาป่า"
CREATURE_DESC_21021,"พวกมันไล่ล่าด้วยเขี้ยวและคมเล็บที่แหลมคม"
CREATURE_NAME_21022,"วิญญาณหมาป่า"
CREATURE_DESC_21022,"พวกมันไล่ล่าด้วยเขี้ยวและคมเล็บที่แหลมคม"
CREATURE_NAME_21201,"หมาป่ายักษ์ดุร้าย"
CREATURE_DESC_21201,"ผู้นำของฝูงหมาป่าที่มีร่างกายขนาดใหญ่"
CREATURE_NAME_22001,"ฮอร์นแบร์ป่า"
CREATURE_DESC_22001,"พวกมันไล่ล่าด้วยเขาที่แข็งแกร่งและอุ้งเท้า"
CREATURE_NAME_22002,"ฮอร์นแบร์ติดอาวุธ"
CREATURE_DESC_22002,"พวกมันถูกฝึกฝนด้านการต่อสู้มาอย่างดี"
CREATURE_NAME_22003,"ฮอร์นแบร์ติดเชื้อ"
CREATURE_DESC_22003,"พวกมันจะสูญพันธุ์หากไม่ได้แพร่เชื้อ มันจะกัดถูกสิ่งที่มีชีวิตจนกว่าจะตาย"
CREATURE_NAME_22004,"ฮอร์นแบร์ป่า"
CREATURE_DESC_22004,"พวกมันไล่ล่าด้วยเขาที่แข็งแกร่งและอุ้งเท้า"
CREATURE_NAME_22201,"ฮอร์นแบร์แห่งฝันร้ายที่ดำมืด"
CREATURE_DESC_22201,"หมียักษ์ที่มีเขาถูกยกย่องว่าเป็นเช่นฝันร้ายของผู้คน "
CREATURE_NAME_23001,"รั้วไม้"
CREATURE_DESC_23001,"นี่คือกำแพงที่สร้างขึ้นจากกองต้นไม้"
CREATURE_NAME_23002,"รั้วหนาม"
CREATURE_DESC_23002,"นี่คือกำแพงที่สร้างด้วยหนามแหลมคม ไม่ควรเอามือเข้าไปสัมผัสมัน"
CREATURE_NAME_23003,"รั้วกระดูก"
CREATURE_DESC_23003,"นี่คือกำแพงที่สร้างขึ้นจากพวกโครงกระดูก"
CREATURE_NAME_24001,"ชาแมนไฮยีน่า"
CREATURE_DESC_24001,"หมอผี gnoll ผู้เป็นปรมาจาย์ในการใช้คำสาปที่สืบทอดกันมาจากบรรพบุรุษของพวกเขา, สามารถทำให้ศัตรูกลายเป็นหินได้ด้วยการร่ายคำสาปติดๆกัน"
CREATURE_NAME_24002,"พลโล่ไฮยีน่า"
CREATURE_DESC_24002,"นักรบโล่ gnoll สตั้นศัตรูโดยการใช้ค้อนทุบ ไม่มีใครรู้ว่าอาวุธที่เขาใช้เคยเป็นของใครมาก่อน"
CREATURE_NAME_24003,"พลขว้างไฮยีน่า"
CREATURE_DESC_24003,"นักรบขวาน gnoll ผู้ที่ขว้างขวานไปมาอย่างเกรียวกราด ถึงแม้ว่าจะดูเหมือนเขาขว้างขวาน, แต่ที่จริงแล้ว เขาขว้างบางสิ่งบางอย่างที่อยู่ในมือต่างหาก"
CREATURE_NAME_24004,"นักรบไฮยีน่า"
CREATURE_DESC_24004,"นักรบ gnoll กวัดแกว่งค้อนไปมา ถึงแม้ว่าจะดูเหมือนเขาใช้อาวุธนั้นต่อสู้, แต่ที่จริงแล้ว เขากวัดแกว่งบางสิ่งบางอย่างที่อยู่ในมือต่างหาก"
CREATURE_NAME_24011,"แม่ทัพเหล่าชาแมนไฮยีน่า"
CREATURE_DESC_24011,"หมอผี gnoll ที่แข็งแกร่ง ไม่เพียงแต่ที่จะสามารถใช้คำสาป แต่ยังสามารถให้เวทย์ปกป้องผู้อื่นได้ มันเป็นเรื่องยากที่จะเข้าใจว่าพวกเขาคิดยังไงในการที่ต้องปกป้องพันธมิตร"
CREATURE_NAME_24012,"แม่ทัพเหล่าพลโล่ไฮยีน่า"
CREATURE_DESC_24012,"นักรบโล่ gnoll  ใช้สกิลป้องกัน ยิ่งมีความแข็งแกร่งมากเท่าไหร่ก็ยิ่งถึกมากเท่านั้น ซึ่งอาจจะถึกเกินที่จะรับรู้ถึงความเจ็บปวด"
CREATURE_NAME_24101,"ชาแมนไฮยีน่าผู้อาวุโส"
CREATURE_DESC_24101,"หมอผีอาวุโส gnoll  ใช้คาถาต้องห้ามในการดูดพลังชีวิตจากสิ่งมีชีวิตอื่น ๆ และการร่ายคาถาบทต่างๆที่ของเขา ก็มีพลังมากกว่าพวกที่อายุยังน้อย"
CREATURE_NAME_24102,"หัวหน้าพลโล่ไฮยีน่า"
CREATURE_DESC_24102,"นักรบโล่ gnoll ที่ทั้งแข็งแกร่งที่สุด และ ถึกที่สุด ทำให้ศัตรูแตกพ่ายด้วย ด้วยค้อนอันทรงพลัง และ โล่"
CREATURE_NAME_25001,"เสือดาวที่ราบ"
CREATURE_DESC_25001,"เสือดาวที่ราบ ก่อให้เกิดบาดแผลเลือดออก การเคลื่อนไหวที่รวดเร็วและฟันอันแหลมคมของมันเป็นข้อพิสูจน์ถึงความเป็นสัตว์ที่ดุร้าย"
CREATURE_NAME_25002,"สิงโตที่ตกเป็นทาสความมืด"
CREATURE_DESC_25002,"สิงโตที่ติดเชื้อโรคระบาด ถ้าถูกพวกมันโจมตี อาจจะทำให้ติดเชื้ออย่างรุนแรง จงอย่าลืมว่าพวกมันยังคงเป็นนักล่าที่น่ากลัวแม้ว่ามันจะติดเชื้อก็ตามที"
CREATURE_NAME_25003,"เสือหิมะ"
CREATURE_DESC_25003,"เสือภูเขาหิมะ ด้วยพลังไอเย็น เพียงแค่การโจมตีจากกรงเล็บของมันก็สามารถแช่แข็งศัตรูที่เผชิญหน้าได้"
CREATURE_NAME_25005,"เสือคริสมาสต์"
CREATURE_DESC_25005,"เสือภูเขาหิมะ ด้วยพลังไอเย็น เพียงแค่การโจมตีจากกรงเล็บของมันก็สามารถแช่แข็งศัตรูที่เผชิญหน้าได้"
CREATURE_NAME_26001,"ลูกมังกรไฟ"
CREATURE_NAME_26002,"ลูกมังกรน้ำแข็ง"
CREATURE_NAME_26003,"ลูกมังกรพิษ"
CREATURE_NAME_26004,"ลูกมังกรดำ"
CREATURE_NAME_27001,"แมงป่องทะเลทราย"
CREATURE_NAME_27002,"Tarsil"
CREATURE_NAME_28001,"ไฮดร้าผู้บ้าบิ่น"
CREATURE_NAME_28002,"ไฮดร้าแผงคอแดง"
CREATURE_NAME_28003,"ไฮดร้าแผงคอเขียว"
CREATURE_NAME_29001,"นักรบมัมมี่"
CREATURE_NAME_29011,"นักรบมัมมี่ที่ดุร้าย"
CREATURE_NAME_29101,"นักรบมันมี่ที่บ้าบิ่น"
CREATURE_NAME_29002,"นักบวชมัมมี่"
CREATURE_NAME_29012,"นักบวชมัมมี่เนาะเฟะ"
CREATURE_NAME_29102,"นักบวชมัมมี่แห่งความตาย"
CREATURE_NAME_30001,"ทหารมนุษย์กิ้งก่า"
CREATURE_NAME_30011,"ทหารมนุษย์กิ้งก่าเกราะทอง"
CREATURE_NAME_30101,"แม่ทัพมนุษย์กิ้งก่าเกราะทอง"
CREATURE_NAME_30002,"มนุษย์กิ้งก่านักลอบสังหาร"
CREATURE_NAME_30003,"นักบวชมนุษย์กิ้งก่า"
CREATURE_NAME_30004,"จอมเวทย์มนุษย์กิ้งก่า"
CREATURE_NAME_30014,"จอมเวทย์ไม้เท้าทองมนุษย์กิ้งก่า"
CREATURE_NAME_30104,"หัวหน้าจอมเวทย์ไม้เท้าทองมนุษย์กิ้งก่า"
CREATURE_NAME_30005,"โทเทมมนุษย์กิ้งก่า"
CREATURE_NAME_30006,"เครื่องกีดขวางของมนุษย์กิ้งก่า"
CREATURE_NAME_2301,"ราชินีฮาร์ปี้"
CREATURE_DESC_2301,"ราชินีแห่งเผ่าฮาร์ปี้ ครอบครองปีกขนาดยักษ์และควบคุมพลังลมที่รุนแรงได้อย่างเสรี"
CREATURE_NAME_3301,"นักดาบออร์ค"
CREATURE_DESC_3301,"ผู้บัญชาการที่แท้จริงของเผ่าออค มีพลังที่แข็งแกร่งมากขนาดที่ถือดาบขนาดใหญ่ได้อย่างเบาๆ "
CREATURE_NAME_4301,"พ่อมดผีดิบ"
CREATURE_DESC_4301,"ผู้สร้างเหล่าผีดิบขึ้นมารอบตัวด้วยเวทมนตร์ดำ\n ก่อนนี้เคยเป็นนักเวทที่แข็งแกร่งและหลังจากกลายเป็น Lich เองก็ยังมีพลังปีศาจที่แข็งแกร่ง"
CREATURE_NAME_5301,"ราชินีเอล์ฟมืด"
CREATURE_DESC_5301,"ดาร์คเอลฟ์ที่บงการอยู่เบื้องหลังเผ่าดาร์คเอลฟ์ ทำพันธสัญญากับปีศาจ ใช้มนตร์ดำและมนตร์แสงจันทร์ที่แข็งแกร่ง"
CREATURE_NAME_6301,"นักรบแพะ"
CREATURE_DESC_6301,"เป็นปีศาจที่ถูกเรียกมาด้วยฝีมือราชาปีศาจและเป็นสิ่งที่ถูกเนรมิตขึ้นของเทพเจ้าปีศาจ\n เป็นปีศาจเผ่าแพะที่ใช้เคียวขนาดใหญ่และกรีดร้องด้วยเสียงที่ฉีกแก้วหูได้ "
CREATURE_NAME_7301,"พืชมังกรกินคน"
CREATURE_DESC_7301,"กลุ่มวิญญาณอาฆาตที่ผนวกเหล่า Treant ที่อาศัยในป่ามาอย่างยาวนานเข้าเป็นหนึ่งเดียวแล้วกลายเป็นสิ่งมีชีวิตที่แข็งแกร่งที่สุดที่ปกครองโลก"
CREATURE_NAME_8301,"นักรบโทรลล์"
CREATURE_DESC_8301,"โทรล์ที่ถูกขังไว้ในถ้ำลึก มีพลังแข็งแกร่งถึงขนาดทำลายปราสาทลงได้"
CREATURE_NAME_9301,"อิซาเคอร์"
CREATURE_NAME_10301,"ทาร์คาส"
CREATURE_NAME_10401,"เกลโลพาสตรา"
CREATURE_NAME_11301,"Tyrfas"
CREATURE_DESC_11301,"อสูรศักดิ์สิทธิ์แห่งความเย็นสุดขั้ว"
CREATURE_NAME_2401,"สไลม์ยักษ์"
CREATURE_DESC_2401,"สไลม์ขนาดยักษ์ที่ดูดกลืนซากศพจำนวนมากแล้วติบโตขึ้น สะสมสารอาหารจากซากศพและสามารถเกิดใหม่ได้ไม่มีที่สิ้นสุด"
CREATURE_NAME_3401,"แมนติคอร์"
CREATURE_DESC_3401,"อสููรคิเมร่าผู้ถูกครอบงำโดยพลังแห่งความมืด\nใช้พลังแห่งประกายไฟและความมืดโจมตีศัตรูและทำให้ศัตรูหมดแรงก่อนจะจัดการอย่างเหี้ยมโหด"
CREATURE_NAME_3402,"คริสตัลน้ำแข็ง"
CREATURE_NAME_3403,"นอร์ดิก"
CREATURE_DESC_3403,"กัปตันของเหล่าปีศาจผู้เป็นหนึ่งในศิษย์ของมาดูร์ก\nมีความสามารถในการโต้กลับเวทมนตร์ของศัตรู"
CREATURE_NAME_3404,"ซาคิออส"
CREATURE_DESC_3404,"ร่างที่เปลี่ยนมาจากรากต้นไม้แห่งโลกที่โดนคำสาป\nจู่โจมทำให้ศัตรูล้มแล้วเหยียบให้ตายอย่างทารุณ"
CREATURE_NAME_3405,"มาเวล"
CREATURE_DESC_3405,"นักฆ่าที่ตกอยู่ในอาการบ้าคลั่งหลังจากแพ้พนันกับปีศาจ\nใช้ดาบต้องคำสาปยับยั้งการฟื้นฟูของเป้าหมาย"
CREATURE_NAME_3406,"นูบิส"
CREATURE_DESC_3406,"ราชินีแมงป่องผู้ดุร้ายด้วยพิษที่ทำให้กลายเป็นหิน\nยิ่งแมงป่องคุ้มกันเยอะจะยิ่งมีพลังเยอะขึ้น"
CREATURE_NAME_3407,"กูชาร์ค"
CREATURE_DESC_3407,"หัวหน้าเผ่าออร์คที่ถูกพลังความมืดครอบงำ\nยิ่งได้รับความเสียหายยิ่งแข็งแกร่งขึ้น"
CREATURE_NAME_3408,"แมนติคอร์"
CREATURE_DESC_3408,"อสููรคิเมร่าผู้ถูกครอบงำโดยพลังแห่งความมืด\nใช้พลังแห่งประกายไฟและความมืดโจมตีศัตรูและทำให้ศัตรูหมดแรงก่อนจะจัดการอย่างเหี้ยมโหด"
CREATURE_NAME_3413,"นอร์ดิก"
CREATURE_DESC_3413,"กัปตันของเหล่าปีศาจผู้เป็นหนึ่งในศิษย์ของมาดูร์ก\nมีความสามารถในการโต้กลับเวทมนตร์ของศัตรู"
CREATURE_NAME_3414,"ซาคิออส"
CREATURE_DESC_3414,"ร่างที่เปลี่ยนมาจากรากต้นไม้แห่งโลกที่โดนคำสาป\nจู่โจมทำให้ศัตรูล้มแล้วเหยียบให้ตายอย่างทารุณ"
CREATURE_NAME_3415,"มาเวล"
CREATURE_DESC_3415,"นักฆ่าที่ตกอยู่ในอาการบ้าคลั่งหลังจากแพ้พนันกับปีศาจ\nใช้ดาบต้องคำสาปยับยั้งการฟื้นฟูของเป้าหมาย"
CREATURE_NAME_3416,"นูบิส"
CREATURE_DESC_3416,"ราชินีแมงป่องผู้ดุร้ายด้วยพิษที่ทำให้กลายเป็นหิน\nยิ่งแมงป่องคุ้มกันเยอะจะยิ่งมีพลังเยอะขึ้น"
CREATURE_NAME_3417,"กูชาร์ค"
CREATURE_DESC_3417,"หัวหน้าเผ่าออร์คที่ถูกพลังความมืดครอบงำ\nยิ่งได้รับความเสียหายยิ่งแข็งแกร่งขึ้น"
CREATURE_NAME_3418,"Lakreil"
CREATURE_DESC_3418,"การเดิมพันแห่งความโกรธแค้น"
CREATURE_NAME_3411,"แมนติคอร์"
CREATURE_DESC_3411,"อสููรคิเมร่าผู้ถูกครอบงำโดยพลังแห่งความมืด\nใช้พลังแห่งประกายไฟและความมืดโจมตีศัตรูและทำให้ศัตรูหมดแรงก่อนจะจัดการอย่างเหี้ยมโหด"
CREATURE_NAME_3423,"นอร์ดิก"
CREATURE_DESC_3423,"กัปตันของเหล่าปีศาจผู้เป็นหนึ่งในศิษย์ของมาดูร์ก\nมีความสามารถในการโต้กลับเวทมนตร์ของศัตรู"
CREATURE_NAME_3424,"ซาคิออส"
CREATURE_DESC_3424,"ร่างที่เปลี่ยนมาจากรากต้นไม้แห่งโลกที่โดนคำสาป\nจู่โจมทำให้ศัตรูล้มแล้วเหยียบให้ตายอย่างทารุณ"
CREATURE_NAME_3421,"แมนติคอร์"
CREATURE_DESC_3421,"อสููรคิเมร่าผู้ถูกครอบงำโดยพลังแห่งความมืด\nใช้พลังแห่งประกายไฟและความมืดโจมตีศัตรูและทำให้ศัตรูหมดแรงก่อนจะจัดการอย่างเหี้ยมโหด"
CREATURE_NAME_3426,"นูบิส"
CREATURE_DESC_3426,"ราชินีแมงป่องผู้ดุร้ายด้วยพิษที่ทำให้กลายเป็นหิน\nยิ่งแมงป่องคุ้มกันเยอะจะยิ่งมีพลังเยอะขึ้น"
CREATURE_NAME_3427,"กูชาร์ค"
CREATURE_DESC_3427,"หัวหน้าเผ่าออร์คที่ถูกพลังความมืดครอบงำ\nยิ่งได้รับความเสียหายยิ่งแข็งแกร่งขึ้น"
CREATURE_NAME_3429,"Tyrfas"
CREATURE_DESC_3429,"อสูรศักดิ์สิทธิ์แห่งความเย็นสุดขั้ว"
CREATURE_NAME_5401,"โจรผู้บ้าคลั่ง"
CREATURE_DESC_5401,"นักฆ่าที่เสียสติไปกับเลือดและการต่อสู้ เรียกว่ากลายเป็นฆาตกรมากกว่าจะใช้ชีวิตแบบนักฆ่า ใช้การโจมตีที่รวดเร็วรุนแรงจัดการศัตรู"
CREATURE_NAME_4401,"มังกรไฟ"
CREATURE_DESC_4401,"มังกรที่อาศัยในแถบภูเขาไฟ พ่นไฟที่รุนแรงออกมาเผาผลาญทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4402,"มังกรน้ำแข็ง"
CREATURE_DESC_4402,"มังกรที่อาศัยในแถบภูเขาน้ำแข็ง ลมหายใจเย็นเยียบแช่งแข็งทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4403,"มังกรพิษ"
CREATURE_DESC_4403,"มังกรที่อาศัยในแถบป่าดงดิบ ลมหายใจที่ผสานความเป็นกรดหลอมละลายทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4404,"มังกรดำ"
CREATURE_DESC_4404,"มังกรที่อาศัยในพื้นที่มืดมน ลมหายใจแห่งความมืดที่แข็งแกร่ง ทำให้สิ่งทุกอย่างหายไปจนหมด"
CREATURE_NAME_4405,"มังกรไฟ"
CREATURE_DESC_4405,"มังกรที่อาศัยในแถบภูเขาไฟ พ่นไฟที่รุนแรงออกมาเผาผลาญทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4406,"มังกรน้ำแข็ง"
CREATURE_DESC_4406,"มังกรที่อาศัยในแถบภูเขาน้ำแข็ง ลมหายใจเย็นเยียบแช่งแข็งทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4407,"มังกรพิษ"
CREATURE_DESC_4407,"มังกรที่อาศัยในแถบป่าดงดิบ ลมหายใจที่ผสานความเป็นกรดหลอมละลายทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4408,"มังกรดำ"
CREATURE_DESC_4408,"มังกรที่อาศัยในพื้นที่มืดมน ลมหายใจแห่งความมืดที่แข็งแกร่ง ทำให้สิ่งทุกอย่างหายไปจนหมด"
CREATURE_NAME_4411,"มังกรไฟ"
CREATURE_DESC_4411,"มังกรที่อาศัยในแถบภูเขาไฟ พ่นไฟที่รุนแรงออกมาเผาผลาญทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4412,"มังกรน้ำแข็ง"
CREATURE_DESC_4412,"มังกรที่อาศัยในแถบภูเขาน้ำแข็ง ลมหายใจเย็นเยียบแช่งแข็งทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4413,"มังกรพิษ"
CREATURE_DESC_4413,"มังกรที่อาศัยในแถบป่าดงดิบ ลมหายใจที่ผสานความเป็นกรดหลอมละลายทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4414,"มังกรดำ"
CREATURE_DESC_4414,"มังกรที่อาศัยในพื้นที่มืดมน ลมหายใจแห่งความมืดที่แข็งแกร่ง ทำให้สิ่งทุกอย่างหายไปจนหมด"
CREATURE_NAME_4421,"มังกรไฟ"
CREATURE_DESC_4421,"มังกรที่อาศัยในแถบภูเขาไฟ พ่นไฟที่รุนแรงออกมาเผาผลาญทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4422,"มังกรน้ำแข็ง"
CREATURE_DESC_4422,"มังกรที่อาศัยในแถบภูเขาน้ำแข็ง ลมหายใจเย็นเยียบแช่งแข็งทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4423,"มังกรพิษ"
CREATURE_DESC_4423,"มังกรที่อาศัยในแถบป่าดงดิบ ลมหายใจที่ผสานความเป็นกรดหลอมละลายทุกสิ่งทุกอย่างจนหมด"
CREATURE_NAME_4424,"มังกรดำ"
CREATURE_DESC_4424,"มังกรที่อาศัยในพื้นที่มืดมน ลมหายใจแห่งความมืดที่แข็งแกร่ง ทำให้สิ่งทุกอย่างหายไปจนหมด"
CREATURE_NAME_44031,"สไลม์พิษ"
CREATURE_NAME_44032,"หนอนพิษ"
CREATURE_NAME_44033,"หนอนพิษ"
CREATURE_NAME_31001,"ยักษ์น้ำแข็งนักสู้"
CREATURE_NAME_31011,"แม่ทัพเหล่ายักษ์น้ำแข็งนักสู้"
CREATURE_NAME_31101,"ยักษ์น้ำแข็งลมหิมะนักสู้"
CREATURE_NAME_31002,"ยักษ์น้ำแข็งนักล่า"
CREATURE_NAME_31003,"จอมเวทย์ยักษ์น้ำแข็ง"
CREATURE_NAME_31013,"แม่ทัพเหล่าจอมเวทย์ยักษ์น้ำแข็ง"
