KEY,"Vietnamese"
CREATURE_NAME_10211,"Giáo binh tinh nhuệ của tộc Dryad"
CREATURE_DESC_10211,"Chúng mạnh hơn các Nữ thần rừng khác."
CREATURE_NAME_11001,"Giáo binh tộc Harp"
CREATURE_DESC_11001,"Chúng sử dụng một ngọn giáo và một tấm khiên chắn."
CREATURE_NAME_11002,"Phù thủy gió của tộc Harpy"
CREATURE_DESC_11002,"Chúng sử dụng năng lượng gió."
CREATURE_NAME_11003,"Tiễn thủ của tộc Harpy"
CREATURE_DESC_11003,"Chúng bắn các lông vũ bay trong gió."
CREATURE_NAME_11004,"Vật tổ của tộc Harpy"
CREATURE_DESC_11004,"Một tô-tem duyên dáng được trang trí bằng các lông vũ tiên nữ"
CREATURE_NAME_11005,"Giáo binh tộc Harpy băng đá"
CREATURE_DESC_11005,"Chúng sử dụng một ngọn giáo và một tấm khiên chắn."
CREATURE_NAME_11006,"Phù thủy gió của tộc Harpy băng đá"
CREATURE_DESC_11006,"Chúng sử dụng năng lượng gió."
CREATURE_NAME_11007,"Tiễn thủ của tộc Harpy băng đá"
CREATURE_DESC_11007,"Chúng bắn các lông vũ bay trong gió."
CREATURE_NAME_11008,"Giáo binh thần cánh chim thây ma"
CREATURE_NAME_11101,"Giáo binh tinh nhuệ của tộc Harpy"
CREATURE_DESC_11101,"Là giáo binh cấp thống soái, chúng có thể bay nhanh hơn các tiên nữ cánh chim khác."
CREATURE_NAME_11102,"Phù thủy gió tinh nhuệ của tộc Harpy"
CREATURE_DESC_11102,"Chúng sử dụng năng lượng gió đầy uy lực."
CREATURE_NAME_11103,"Giáo binh tinh nhuệ của tộc Harpy băng đá"
CREATURE_DESC_11103,"Là giáo binh cấp thống soái, chúng có thể bay nhanh hơn các tiên nữ cánh chim khác."
CREATURE_NAME_11104,"Phù thủy gió tinh nhuệ của tộc Harpy băng đá"
CREATURE_DESC_11104,"Chúng sử dụng năng lượng gió đầy uy lực."
CREATURE_NAME_11203,"Đại tướng đội tiễn thủ của tộc Harpy"
CREATURE_DESC_11203,"Danh hiệu dành cho cung tiễn thủ giỏi nhất trong số các tiễn thủ thuộc tốc Tiên cánh chim."
CREATURE_NAME_12001,"Kiếm sĩ của yêu tinh bóng tối"
CREATURE_DESC_12001,"Chúng rất giỏi với các kỹ năng kiếm linh hoạt."
CREATURE_NAME_12002,"Tiễn thủ của yêu tinh bóng tối"
CREATURE_DESC_12002,"Chúng bắn các mũi tên như ánh trăng."
CREATURE_NAME_12003,"Sát thủ của yêu tinh bóng tối"
CREATURE_DESC_12003,"Chúng lần theo kẻ thù kể cả trong bóng tối."
CREATURE_NAME_12004,"Phù thủy của yêu tinh bóng tối"
CREATURE_DESC_12004,"Chúng sử dụng phép thuật ánh trăng"
CREATURE_NAME_12005,"Cổ vật phép thuật ánh trăng"
CREATURE_DESC_12005,"Một cổ vật vị thu hút bởi phép thuật ánh trăng mà có thể truyền sức mạnh hoặc bảo vệ các đồng minh."
CREATURE_NAME_12006,"Máy ném đá của yêu tinh bóng tối"
CREATURE_DESC_12006,"Một vũ khí vây hãm khổng lồ của các Tiên bóng tối. Nó xuyên thủng kẻ thù bằng cách phóng một mũi tên to bằng cột đá."
CREATURE_NAME_12011,"Kiếm sĩ tinh nhuệ của yêu tinh bóng tối"
CREATURE_DESC_12011,"Những kiếm sĩ lão luyện sống đã lâu năm."
CREATURE_NAME_12012,"Tiễn thủ tinh nhuệ của yêu tinh bóng tối"
CREATURE_DESC_12012,"Chúng có các kỹ năng bắn cung giỏi nhất trong số các Tiên bóng tối cung tiễn thủ."
CREATURE_NAME_12014,"Phù thủy tinh nhuệ của yêu tinh bóng tối"
CREATURE_DESC_12014,"Chúng sử dụng phép thuật ánh trăng khuếch đại."
CREATURE_NAME_12101,"Đội trưởng đội kiếm sĩ của yêu tinh bóng tối"
CREATURE_DESC_12101,"Thủ lĩnh của các Tiên bóng tối kiếm sĩ . Sử dụng một kỹ năng thu hút năng lượng ánh trăng để tấn công một khu vực rộng lớn."
CREATURE_NAME_12102,"Đội trưởng đội tiễn thủ của yêu tinh bóng tối"
CREATURE_DESC_12102,"Thủ lĩnh của các tiễn thủ thuộc tộc yêu tinh bóng tối, sử dụng các mũi tên phép thuật để săn đồng thời đa mục tiêu."
CREATURE_NAME_12104,"Đội trưởng đội phù thủy của yêu tinh bóng tối"
CREATURE_DESC_12104,"Thủ lĩnh của các Tiên bóng tối phù thủy. Sử dụng một kỹ năng phép thuật thu hút sức mạnh ánh trăng để tấn công một khu vực rộng."
CREATURE_NAME_12801,"Vật tổ"
CREATURE_NAME_12802,"Tiên bóng tối Ma cà rồng"
CREATURE_NAME_12803,"Tiên bóng tối Ma cà rồng"
CREATURE_NAME_13001,"Sát thủ mặt nạ cười"
CREATURE_DESC_13001,"Một nhóm sát thủ ám muội đeo mặt nạ với khuôn mặt đang cười."
CREATURE_NAME_15001,"Kiếm sống"
CREATURE_DESC_15001,"Nó cắt tất cả các vật sống ở gần và có chứa sức mạnh của quỷ."
CREATURE_NAME_15002,"Khiên sống"
CREATURE_DESC_15002,"Ác quỷ Halloween trùm tấm vải trắng"
CREATURE_NAME_15003,"Giáo sống"
CREATURE_DESC_15003,"Chiếc giáo nhọn này được truyền sức mạnh của quỷ."
CREATURE_NAME_15004,"Búa sống"
CREATURE_DESC_15004,"Chiếc búa nặng này được truyền sức mạnh của quỷ."
CREATURE_NAME_15005,"Linh hồn Halloween"
CREATURE_DESC_15005,"Ác quỷ Halloween trùm tấm vải trắng"
CREATURE_NAME_16001,"Nấm cắn"
CREATURE_DESC_16001,"Nó có hàm răng sắc như dao cạo."
CREATURE_NAME_16002,"Nấm ghê tởm"
CREATURE_DESC_16002,"Nó tiết ra các mầm bệnh từ cơ thể mình."
CREATURE_NAME_16003,"Nấm chích"
CREATURE_DESC_16003,"Nó có nhiều gai nhọn."
CREATURE_NAME_16004,"Nấm cứng"
CREATURE_DESC_16004,"Nó lớn lên với một hòn đá được cấy bên trong cơ thể."
CREATURE_NAME_16101,"FlaFla"
CREATURE_DESC_16101,"Cây nấm này là loài lai"
CREATURE_NAME_17001,"Ong bắp cày hàm lớn"
CREATURE_DESC_17001,"Nó cắn con mồi bằng chiếc hàm to khỏe."
CREATURE_NAME_17002,"Ong bắp cày lưỡi hái khổng lồ"
CREATURE_DESC_17002,"Nó có chân trước giống như những lưỡi hái lớn."
CREATURE_NAME_17003,"Ong bắp cày vòi độc"
CREATURE_DESC_17003,"Nó bắn các vòi có độc từ bụng."
CREATURE_NAME_17202,"Ong bắp cày lưỡi hái khổng lồ"
CREATURE_DESC_17202,"Nó có chân trước giống như những lưỡi hái lớn."
CREATURE_NAME_18001,"Cây nắp ấm cuống"
CREATURE_DESC_18001,"Nó vồ lấy kẻ thù bằng các cuống dài."
CREATURE_NAME_18002,"Cây nắp ấm bẫy ruồi thần vệ nữ"
CREATURE_DESC_18002,"Nó săn con mồi bằng một bộ phận mà có thể bắn ra dịch tiêu hóa."
CREATURE_NAME_18003,"Cây nắp ấm hoa"
CREATURE_DESC_18003,"Nó có một bông hoa lớn bốc mùi hôi thối."
CREATURE_NAME_18004,"Cây nắp ấm cuống băng đá"
CREATURE_DESC_18004,"Nó vồ lấy kẻ thù bằng các cuống dài."
CREATURE_NAME_18005,"Cây nắp ấm hoa băng đá"
CREATURE_DESC_18005,"Nó có một bông hoa lớn bốc mùi hôi thối."
CREATURE_NAME_18006,"Cây nắp ấm bẫy ruồi thần vệ nữ băng đá"
CREATURE_DESC_18006,"Nó săn con mồi bằng một bộ phận mà có thể bắn ra dịch tiêu hóa."
CREATURE_NAME_18007,"Cây nắp ấm cuống Halloween"
CREATURE_DESC_18007,"Ác quỷ bí đỏ đánh ra quả bí ngô"
CREATURE_NAME_18101,"Nọc độc chết người Cây nắp ấm"
CREATURE_DESC_18101,"Con Nependis có nọc độc"
CREATURE_NAME_18102,"Cây nắp ấm độc băng đá"
CREATURE_DESC_18102,"Con Nependis có nọc độc"
CREATURE_NAME_19001,"Rùa cây"
CREATURE_DESC_19001,"Nó có cây mọc trên mai."
CREATURE_NAME_19002,"Rùa quặng"
CREATURE_DESC_19002,"Nó có quặng kết tủa trên mai."
CREATURE_NAME_19003,"Rùa Ruby"
CREATURE_DESC_19003,"Nó có Ruby phép thuật mọc trên mai."
CREATURE_NAME_20001,"Kẻ bắt chước bằng gỗ"
CREATURE_DESC_20001,"Nó trông giống như một cái rương gỗ sờn."
CREATURE_NAME_20002,"Kẻ bắt chước sắt"
CREATURE_DESC_20002,"Nó trông giống như một cái rương gỗ sắt chắc khỏe."
CREATURE_NAME_20003,"Kẻ bắt chước bằng vàng"
CREATURE_DESC_20003,"Nó trông giống như một cái rương bằng vàng đẹp say đắm."
CREATURE_NAME_20004,"Giả Bạch  kim"
CREATURE_NAME_20005,"Hộp quà Mimic"
CREATURE_NAME_21001,"Sói hoang"
CREATURE_DESC_21001,"Là con sói hoang đi săn bằng hàm răng và móng vuối sắc nhọn."
CREATURE_NAME_21002,"Sói giáp"
CREATURE_DESC_21002,"Là con sói được mặc áo giáp và huấn luyện để chiến đấu."
CREATURE_NAME_21003,"Sói dịch hạch"
CREATURE_DESC_21003,"Là con sói bị nhiễm dịch hạch, mất lý trí và tấn công các sinh vật xung quanh cho đến chết."
CREATURE_NAME_21011,"Sói trắng hoang dã"
CREATURE_DESC_21011,"Là con sói hoang đi săn bằng hàm răng và móng vuối sắc nhọn."
CREATURE_NAME_21012,"Sói trắng giáp"
CREATURE_DESC_21012,"Là con sói được mặc áo giáp và huấn luyện để chiến đấu."
CREATURE_NAME_21021,"Sói vong hồn hoang dã"
CREATURE_DESC_21021,"Là con sói hoang đi săn bằng hàm răng và móng vuối sắc nhọn."
CREATURE_NAME_21022,"Sói vong hồn hoang dã"
CREATURE_DESC_21022,"Là con sói hoang đi săn bằng hàm răng và móng vuối sắc nhọn."
CREATURE_NAME_21201,"Sói khổng lồ điên loạn"
CREATURE_DESC_21201,"Là con sói điên loạn có thân hình khổng lồ, là kẻ đứng đầu đàn sói."
CREATURE_NAME_22001,"Gấu sừng hoang"
CREATURE_DESC_22001,"Nó săn thú săn bằng các chân trước có vuốt và chiếc sừng lớn."
CREATURE_NAME_22002,"Gấu sừng bọc giáp"
CREATURE_DESC_22002,"Nó được bọc giáp sắt và huấn luyện để chiến đấu."
CREATURE_NAME_22003,"Gấu sừng dịch hạch"
CREATURE_DESC_22003,"Bị nhiễm dịch hạch, nó bị mất lý trí và cắn bất kỳ sinh vật sống nào xung quanh cho đến khi chết."
CREATURE_NAME_22004,"Gấu sừng hoang"
CREATURE_DESC_22004,"Nó săn thú săn bằng các chân trước có vuốt và chiếc sừng lớn."
CREATURE_NAME_22201,"Gấu sừng ác mộng đen"
CREATURE_DESC_22201,"Một con gấu sừng khổng lồ cực khỏe được xem là ác mộng đối với con người."
CREATURE_NAME_23001,"Rào gỗ"
CREATURE_DESC_23001,"Một bức tường cây được buộc chặt lại với nhau bằng thừng."
CREATURE_NAME_23002,"Rào gai"
CREATURE_DESC_23002,"Một bức tường có nhiều gai cực nhọn mà không thể chạm vào bằng tay không."
CREATURE_NAME_23003,"Tường xương"
CREATURE_DESC_23003,"Một bức tường có rất nhiều xương nhọn khủng khiếp."
CREATURE_NAME_24001,"Pháp sư của tộc Gnoll"
CREATURE_DESC_24001,"Một pháp sư tinh thông bùa chú truyền lại từ thủy tổ của chúng. Nó hóa đá kẻ thù khi bùa chú được gieo liên tục."
CREATURE_NAME_24002,"Binh giáp của tộc Gnoll"
CREATURE_DESC_24002,"Một binh giáp có khả năng đánh choáng váng kẻ thù bằng cách đập mạnh chiếc búa của nó. Không ai biết chúng lấy vũ khí từ đâu."
CREATURE_NAME_24003,"Binh ném rìu của tộc Gnoll"
CREATURE_DESC_24003,"Một tên lính chuyên ném rìu một cách tùy tiện. Mặc dù nó đi ném rìu, nhưng trên thực tế nó sẽ ném bất kỳ thứ gì nó có trong tay."
CREATURE_NAME_24004,"Chiến binh của tộc Gnoll"
CREATURE_DESC_24004,"Một chiến binh chuyên vung vẩy vũ khí cùn của nó một cách tùy tiện. Mặc dù trông nó như đang sử dụng vũ khí, nhưng trên thực tế nó sẽ vung vẩy bất kỳ thứ gì nó có trong tay."
CREATURE_NAME_24011,"Pháp sư tinh nhuệ của tộc Gnoll"
CREATURE_DESC_24011,"Một pháp sư khỏe, không chỉ dùng bùa chú mà còn dùng cả khiên bảo vệ để bảo vệ đồng minh. Rất khó để biết làm thế nào nó lại biết bảo vệ đồng minh của mình."
CREATURE_NAME_24012,"Binh giáp tinh nhuệ của tộc Gnoll"
CREATURE_DESC_24012,"Một binh giáp khỏe giúp tăng khả năng phòng thủ của bạn. Nó khỏe hơn nhưng cũng ngớ ngẩn hơn đến nỗi không biết đau là gì."
CREATURE_NAME_24101,"Trưởng lão pháp sư Gnoll"
CREATURE_DESC_24101,"Một đại pháp sư Gnoll. Nó sử dụng các bùa cấm để hấp thụ mạng sống của các sinh vật khác. Những bùa cấm này còn mạnh hơn nhiều các bùa thông thường hay các bùa khác."
CREATURE_NAME_24102,"Binh giáp trưởng của tộc Gnoll"
CREATURE_DESC_24102,"Là binh giáp khỏe nhất và ngớ ngẩn nhất. Nó lao vào phá đội hình của kẻ thù bằng vũ khí cùn và chiếc khiên nặng."
CREATURE_NAME_25001,"Báo bình nguyên"
CREATURE_DESC_25001,"Một con báo bình nguyên có khả năng gây sát thương chảy máu. Tốc độ di chuyển nhanh cùng với hàm răng sắc chứng tỏ rằng nó là một mãnh thú tàn bạo."
CREATURE_NAME_25002,"Sư tử bị chi phối bởi bóng tối"
CREATURE_DESC_25002,"Một con sư tử bị nhiễm dịch hạch. Khi bị tấn công, nó có thể gây sát thương nhiễm trùng dịch hạch. Đừng quên rằng nó vẫn là một con thú săn mồi ghê gớm ngay cả khi đã bị mắc dịch hạch."
CREATURE_NAME_25003,"Hổ băng giá"
CREATURE_DESC_25003,"Một con hổ núi tuyết với các vuốt khỏe chứa đầy giá lạnh có khả năng đóng băng kẻ thù phía trước."
CREATURE_NAME_25005,"Hổ giáng sinh"
CREATURE_DESC_25005,"Một con hổ núi tuyết với các vuốt khỏe chứa đầy giá lạnh có khả năng đóng băng kẻ thù phía trước."
CREATURE_NAME_26001,"Chim lửa mới nở"
CREATURE_NAME_26002,"Rồng xanh mới nở"
CREATURE_NAME_26003,"Hatchling xanh"
CREATURE_NAME_26004,"Chim đen mới nở"
CREATURE_NAME_27001,"Bọ cạp sa mạc"
CREATURE_NAME_27002,"Tarsil"
CREATURE_NAME_28001,"Hydra Điên khùng"
CREATURE_NAME_28002,"Hydra Bờm đỏ"
CREATURE_NAME_28003,"Hydra Bờm xanh"
CREATURE_NAME_29001,"Chiến binh Xác ướp"
CREATURE_NAME_29011,"Chiến binh Xác ướp dữ tợn"
CREATURE_NAME_29101,"Chiến binh Xác ướp điên khùng"
CREATURE_NAME_29002,"Linh mục xác ướp "
CREATURE_NAME_29012,"Linh mục xác ướp hư hỏng"
CREATURE_NAME_29102,"Linh mục xác ướp tai ương"
CREATURE_NAME_30001,"Lính thằn lằn"
CREATURE_NAME_30011,"Lính thằn lằn vàng"
CREATURE_NAME_30101,"Chỉ huy thằn lằn vàng"
CREATURE_NAME_30002,"Sát thủ thằn lằn"
CREATURE_NAME_30003,"Linh mục thằn lằn"
CREATURE_NAME_30004,"Phù thủy thằn lằn"
CREATURE_NAME_30014,"Phù thủy thằn lằn gậy phép vàng"
CREATURE_NAME_30104,"Phù thủy thằn lằn tối cao gậy phép vàng"
CREATURE_NAME_30005,"Vật tổ thằn lằn"
CREATURE_NAME_30006,"Rào chắn thằn lằn"
CREATURE_NAME_2301,"Nữ hoàng Harpy"
CREATURE_DESC_2301,"Là Nữ hoàng của tộc Harpy, có đôi cánh lớn và có khả năng điều khiển năng lượng gió mạnh mẽ."
CREATURE_NAME_3301,"Kiếm sĩ Orc"
CREATURE_DESC_3301,"Thống soái thực sự của các Thủy quái và nó đủ khỏe để sử dụng thanh đại đao một cách dễ dàng."
CREATURE_NAME_4301,"Thi hài"
CREATURE_DESC_4301,"Sử dụng tà thuật để đưa các Xác sống vào thế giớ.\nTừng là một phù thủy quyền năng ở kiếp trước của mình, hắn vẫn còn sức mạnh phép thuật rất lớn sau khi trở thành Thi hài."
CREATURE_NAME_5301,"Hoàng hậu của yêu tinh bóng tối"
CREATURE_DESC_5301,"Ả thường thao túng các Tiên Bóng tối trong bí mật. Ả kết giao với quỷ và sử dụng cả tà thuật và phép thuật ánh trăng."
CREATURE_NAME_6301,"Chiến binh Goth"
CREATURE_DESC_6301,"Một con quỷ hoặc một sinh vật có linh hồn quỷ do Chúa tể bóng tối triệu hồi đến.\nCon quái Goth chiến binh sử dụng một lưỡi hái lớn và tiếng khóc rít của hắn mạnh đến mức gây nổ tai kẻ thù."
CREATURE_NAME_7301,"Người cây hình rồng"
CREATURE_DESC_7301,"Các Người cây đã kết hợp lại để biến hình thành một trong những nhóm hồn ma mạnh nhất từ trước đến nay."
CREATURE_NAME_8301,"Người khổng lồ chiến tranh"
CREATURE_DESC_8301,"Bị nhốt sâu trong một cái hang, nó có đủ sức mạnh để xô đổ cả một lâu đài."
CREATURE_NAME_9301,"Izakerr"
CREATURE_NAME_10301,"Tarkas"
CREATURE_NAME_10401,"Gelopazta"
CREATURE_NAME_11301,"Tyrfas"
CREATURE_DESC_11301,"Thần quái Băng giá triệt để"
CREATURE_NAME_2401,"Chất nhờn khổng lồ"
CREATURE_DESC_2401,"Một chất nhờn ma quái khổng lồ lớn lên bằng cách hấp thụ các xác chết và tái sinh liên tục bằng cách lấy thức ăn từ các xác chết."
CREATURE_NAME_3401,"Manticore"
CREATURE_DESC_3401,"Sinh vật hung dữ này có đầu của một con dê và sư tử, cánh của rồng và đuôi của bọ cạp."
CREATURE_NAME_3402,"Ice Pillar"
CREATURE_NAME_3403,"Thi hài"
CREATURE_DESC_3403,"Sử dụng tà thuật để đưa các Xác sống vào thế giớ.\nTừng là một phù thủy quyền năng ở kiếp trước của mình, hắn vẫn còn sức mạnh phép thuật rất lớn sau khi trở thành Thi hài."
CREATURE_NAME_3404,"Người cây hình rồng"
CREATURE_DESC_3404,"Các Người cây đã kết hợp lại để biến hình thành một trong những nhóm hồn ma mạnh nhất từ trước đến nay."
CREATURE_NAME_3405,"Cướp điên"
CREATURE_DESC_3405,"Một tên ám sát điên cuồng bị ám ảnh bởi máu và chiến đấu. Hắn đã lựa chọn để trở thành kẻ giết người chứ không phải là một sát thủ. Những đòn tấn công mau lẹ chí tử của hắn có thể tàn phá kẻ thù."
CREATURE_NAME_3406,"Bạo quân Sa mạc"
CREATURE_DESC_3406,"Desert Tyrant"
CREATURE_NAME_3407,"Kiếm sĩ Orc"
CREATURE_DESC_3407,"Thống soái thực sự của các Thủy quái và nó đủ khỏe để sử dụng thanh đại đao một cách dễ dàng."
CREATURE_NAME_3408,"Manticore"
CREATURE_DESC_3408,"Sinh vật hung dữ này có đầu của một con dê và sư tử, cánh của rồng và đuôi của bọ cạp."
CREATURE_NAME_3413,"Thi hài"
CREATURE_DESC_3413,"Sử dụng tà thuật để đưa các Xác sống vào thế giớ.\nTừng là một phù thủy quyền năng ở kiếp trước của mình, hắn vẫn còn sức mạnh phép thuật rất lớn sau khi trở thành Thi hài."
CREATURE_NAME_3414,"Người cây hình rồng"
CREATURE_DESC_3414,"Các Người cây đã kết hợp lại để biến hình thành một trong những nhóm hồn ma mạnh nhất từ trước đến nay."
CREATURE_NAME_3415,"Cướp điên"
CREATURE_DESC_3415,"Một tên ám sát điên cuồng bị ám ảnh bởi máu và chiến đấu. Hắn đã lựa chọn để trở thành kẻ giết người chứ không phải là một sát thủ. Những đòn tấn công mau lẹ chí tử của hắn có thể tàn phá kẻ thù."
CREATURE_NAME_3416,"Bạo quân Sa mạc"
CREATURE_DESC_3416,"Desert Tyrant"
CREATURE_NAME_3417,"Kiếm sĩ Orc"
CREATURE_DESC_3417,"Thống soái thực sự của các Thủy quái và nó đủ khỏe để sử dụng thanh đại đao một cách dễ dàng."
CREATURE_NAME_3418,"Lakreil"
CREATURE_DESC_3418,"Gai phẫn nộ"
CREATURE_NAME_3411,"Manticore"
CREATURE_DESC_3411,"Sinh vật hung dữ này có đầu của một con dê và sư tử, cánh của rồng và đuôi của bọ cạp."
CREATURE_NAME_3423,"Thi hài"
CREATURE_DESC_3423,"Sử dụng tà thuật để đưa các Xác sống vào thế giớ.\nTừng là một phù thủy quyền năng ở kiếp trước của mình, hắn vẫn còn sức mạnh phép thuật rất lớn sau khi trở thành Thi hài."
CREATURE_NAME_3424,"Người cây hình rồng"
CREATURE_DESC_3424,"Các Người cây đã kết hợp lại để biến hình thành một trong những nhóm hồn ma mạnh nhất từ trước đến nay."
CREATURE_NAME_3421,"Manticore"
CREATURE_DESC_3421,"Sinh vật hung dữ này có đầu của một con dê và sư tử, cánh của rồng và đuôi của bọ cạp."
CREATURE_NAME_3426,"Bạo quân Sa mạc"
CREATURE_DESC_3426,"Desert Tyrant"
CREATURE_NAME_3427,"Kiếm sĩ Orc"
CREATURE_DESC_3427,"Thống soái thực sự của các Thủy quái và nó đủ khỏe để sử dụng thanh đại đao một cách dễ dàng."
CREATURE_NAME_3429,"Tyrfas"
CREATURE_DESC_3429,"Thần quái Băng giá triệt để"
CREATURE_NAME_5401,"Cướp điên"
CREATURE_DESC_5401,"Một tên ám sát điên cuồng bị ám ảnh bởi máu và chiến đấu. Hắn đã lựa chọn để trở thành kẻ giết người chứ không phải là một sát thủ. Những đòn tấn công mau lẹ chí tử của hắn có thể tàn phá kẻ thù."
CREATURE_NAME_4401,"Rồng đỏ"
CREATURE_DESC_4401,"Nó sống ở khu vực phụ cận núi lửa. Ngọn lửa mãnh liệt từ miệng nó thiêu cháy mọi thứ"
CREATURE_NAME_4402,"Rồng xanh dương"
CREATURE_DESC_4402,"Nó sống ở vùng Băng hà. Nó đóng băng tất cả mọi thứ bằng hơi thở băng giá của nó."
CREATURE_NAME_4403,"Rồng xanh lục"
CREATURE_DESC_4403,"Nó sống trong rừng rậm. Nó làm tan chảy tất cả mọi thứ bằng hơi thở chứa acid"
CREATURE_NAME_4404,"Rồng đen"
CREATURE_DESC_4404,"Xuất thân từ Những khu vực bị tàn phá. Hơi thở hắc ám của nó có thể xóa sổ cả lục địa."
CREATURE_NAME_4405,"Rồng đỏ"
CREATURE_DESC_4405,"Nó sống ở khu vực phụ cận núi lửa. Ngọn lửa mãnh liệt từ miệng nó thiêu cháy mọi thứ"
CREATURE_NAME_4406,"Rồng xanh dương"
CREATURE_DESC_4406,"Nó sống ở vùng Băng hà. Nó đóng băng tất cả mọi thứ bằng hơi thở băng giá của nó."
CREATURE_NAME_4407,"Rồng xanh lục"
CREATURE_DESC_4407,"Nó sống trong rừng rậm. Nó làm tan chảy tất cả mọi thứ bằng hơi thở chứa acid"
CREATURE_NAME_4408,"Rồng đen"
CREATURE_DESC_4408,"Xuất thân từ Những khu vực bị tàn phá. Hơi thở hắc ám của nó có thể xóa sổ cả lục địa."
CREATURE_NAME_4411,"Rồng đỏ"
CREATURE_DESC_4411,"Nó sống ở khu vực phụ cận núi lửa. Ngọn lửa mãnh liệt từ miệng nó thiêu cháy mọi thứ"
CREATURE_NAME_4412,"Rồng xanh dương"
CREATURE_DESC_4412,"Nó sống ở vùng Băng hà. Nó đóng băng tất cả mọi thứ bằng hơi thở băng giá của nó."
CREATURE_NAME_4413,"Rồng xanh lục"
CREATURE_DESC_4413,"Nó sống trong rừng rậm. Nó làm tan chảy tất cả mọi thứ bằng hơi thở chứa acid"
CREATURE_NAME_4414,"Rồng đen"
CREATURE_DESC_4414,"Xuất thân từ Những khu vực bị tàn phá. Hơi thở hắc ám của nó có thể xóa sổ cả lục địa."
CREATURE_NAME_4421,"Rồng đỏ"
CREATURE_DESC_4421,"Nó sống ở khu vực phụ cận núi lửa. Ngọn lửa mãnh liệt từ miệng nó thiêu cháy mọi thứ"
CREATURE_NAME_4422,"Rồng xanh dương"
CREATURE_DESC_4422,"Nó sống ở vùng Băng hà. Nó đóng băng tất cả mọi thứ bằng hơi thở băng giá của nó."
CREATURE_NAME_4423,"Rồng xanh lục"
CREATURE_DESC_4423,"Nó sống trong rừng rậm. Nó làm tan chảy tất cả mọi thứ bằng hơi thở chứa acid"
CREATURE_NAME_4424,"Rồng đen"
CREATURE_DESC_4424,"Xuất thân từ Những khu vực bị tàn phá. Hơi thở hắc ám của nó có thể xóa sổ cả lục địa."
CREATURE_NAME_44031,"Chất dịch độc"
CREATURE_NAME_44032,"Rết độc"
CREATURE_NAME_44033,"Rết độc"
CREATURE_NAME_31001,"Đấu sĩ Sương Giá Khổng Lồ"
CREATURE_NAME_31011,"Đấu sĩ Sương Giá Khổng Lồ Tinh Anh"
CREATURE_NAME_31101,"Đấu sĩ Ngọn gió Băng giá"
CREATURE_NAME_31002,"Thợ săn Sương Giá Khổng Lồ"
CREATURE_NAME_31003,"Pháp sư Sương Giá Khổng Lồ"
CREATURE_NAME_31013,"Pháp sư Sương Giá Khổng Lồ Tinh Anh"
CREATURE_NAME_31103,"Pháp sư Ngọn gió Băng giá Tinh Anh"
CREATURE_NAME_31004,"Chiến binh Sương Giá Khổng Lồ"
CREATURE_NAME_5501,"Mountain Fortress"
CREATURE_DESC_5501,"Di sản của vương triều ma thuật cổ đại"
CREATURE_NAME_5502,"Mountain Fortress"
CREATURE_NAME_55099,"Mountain Fortress"
CREATURE_DESC_5502,"Kẻ chi phối vương quốc chìm trong biển sâu"
CREATURE_DESC_55099,"Kẻ chi phối vương quốc chìm trong biển sâu"
CREATURE_NAME_55021,"Ma thần cây Dryad"
CREATURE_NAME_5503,"Xanadus"
CREATURE_DESC_5503,"Nữ thần vực thẳm"
CREATURE_NAME_55031,"Đá lời nguyền vực thẳm"
CREATURE_NAME_55032,"Đá linh hồn vực thẳm"
CREATURE_NAME_8501,"Mountain Fortress"
CREATURE_NAME_3412,"Ice Pillar"
CREATURE_NAME_30007,"Người vận chuyển vàng"
CREATURE_DESC_30007,"Kho tàng"
NPC_ARENASHOP_WELCOME01,"Đây là Cửa hàng Đấu trường. Bạn có thể đổi điểm vinh quang lấy vật phẩm!"
NPC_ARENASHOP_WELCOME02,"Chào mừng quý khách. Điều gì đã đưa quý khách tới đây?"
NPC_ARENASHOP_WELCOME03,"Chào mừng quý khách tới Cửa hàng Đấu trường. Chúng tôi mới có thêm một số vật phẩm thú vị!"
NPC_ARENASHOP_BUY01,"Như thường lệ, xin cám ơn quý khách. Quý khách có cần thêm gì nữa không?"
NPC_ARENASHOP_BUY02,"Xin đừng cảm thấy tội lỗi. Ít nhất ở đây không có gì từ người chết cả. Hahaha!"
NPC_ARENASHOP_TOUCH01,"Thôi nào, đã là một chiến binh thì nên mua thứ gì đó!"
NPC_ARENASHOP_TOUCH02,"Tôi sẽ giảm giá cho bạn, nên cứ việc mua, mua, mua đi!"
NPC_ARENASHOP_TOUCH03,"Này, xin đừng nhìn tôi mà hãy nhìn vào vật phẩm ấy!"
NPC_ARENASHOP_TOUCH04,"Đôi khi suy nghĩ muốn đi phiêu lưu cũng trỗi dậy trong tôi đấy. Hahaha!"
NPC_NORMALSHOP_WELCOME01,"Chào mừng Quý khách đến với Cửa hàng bách hóa của May! Chúng tôi có rất nhiều thứ hay ho với giá rất phải chăng."
NPC_NORMALSHOP_WELCOME02,"Cửa hàng bách hóa của May! Xin mời xem qua!"
NPC_NORMALSHOP_WELCOME03,"Chào mừng Quý khách! Chúng tôi có rất nhiều thứ hay ho hôm nay!"
NPC_NORMALSHOP_BUY01,"Cảm ơn quý khách đã mua hàng!"
