KEY,German
SOULWEAPON_STORY_59,"Im Himmel gibt es die Wahrheit der Schöpfung. Es gab keinen Ort, an dem Luas Einfluss erreicht wurde, und es gibt die Wahrheit über den Beginn der Welt und des Lebens.\nDie heilige Fahne, Benedicia, die mit dem Willen und der Gewalt der Göttin geschrieben ist, hörte auf gegen die Göttin zu kämpfen und verbreitete den Willen der Göttin. Es war gleichzeitig Lua's Warnung und ihre Botschaft.\nBenedicia, die eine schöne und starke Seele des Lichts hat, hat eine Form eines starken Ritters. Er sendet Lua’s Warnungen, die Erinnerungen und den Glauben eines Fahnenträgers verinnerlichen sollen, an narre Menschen, die versuchen, gegen die Göttin zu kämpfen."
SOULWEAPON_STORY_63,"Sonia spürte, dass ihre Kraft und die Kraft von Vaikal stärker wurden.\nManchmal fragte sie sich, ob sie sich mit ihrem Willen oder mit dem Willen von Vaikal bewegt.\nSie war besorgt, vom Willen von Vaikal kontrolliert zu werden, also musste sie etwas ändern.\n\nSie dachte daran, wer sie ist. Sonia, der Homunkulus, dessen Kern aus Vaikals Herz besteht.\nIhre Waffe ist das magische Instrument in Form des Kerns, das ihr Herz war.\nDie mächtige Waffe, die den mächtigen Donner auslösen kann und die Leistung ihres Herzens maximiert.\nEs ist das Meisterwerk, das einen gewissen Grad an Vollendung aufweist und das man als zweites Herz von Vaikal bezeichnen kann.\n\nSonia, die direkt magische Kraft zwischen dem Herzen von Vaikal und Yanadis ausübte, schloss die Augen und konzentrierte sich auf ihre Kraft.\nDie Göttliche Bestie, die sich aus dem schönen Donner des blauen Lichts zusammensetzt, fließt ewig.\nDas besondere Wesen, das sich von jedem anderen Wesen auf der Welt unterscheidet, heißt Vaikal.\nDiejenige, die Sonia zur Welt gebracht hat, ihre Beschützerin und eine echte Mutter ...\n\nSonia dachte an ihre Macht und öffnete ihre Augen. Sie schaut Vaikal zu, der sie sanft beobachtet."
SOULWEAPON_STORY_43,"Kitrax, die Königin des Alptraums, ist eine böse Kreatur, die die Grenze zwischen Realität und Traum überschreitet und nach Angst sucht.\nEs gibt viele Menschen, die sie fürchten, sogar unter den Dämonen.\nAber Viska war anders.\nFür Viska ist Angst das, was sie überwinden sollte, nicht das, was sie fürchten muss.\nAlso besiegte Viska ihre Angst im direkten Kampf mit Kitrax und bekam die Macht.\n\nDanach wurde Viska eine Form der Angst unter den Dämonen. Sie nutzte ihre neue Kraft, wie sie wollte, und war böser als Kitrax.\nEs gab also weniger Dämonen, die gegen sie kämpfen würden.\n\nViska ist das egal.\nEs könnte ein Weg sein, die Starken auszusuchen. Der Feind, der die Angst vor Kitrax überwinden und kämpfen würde, ist derjenige, den sie akzeptieren kann.\nUnd die Schwachen, die den Albtraum nie überwinden konnten, sind es nicht wert, zu kämpfen.\n\nAlso aß sie die starken Dämonen, ergriff Kräfte und überwand die Grenze.\nSie wurde eine große Dämonin und ein Wesen, das mit dem Dämonenkönig übereinstimmt ..."
SOULWEAPON_STORY_55,"Zaunlang, eines der mächtigen Wesen und das große Monster, das einen Vertrag mit der Familie Shadow Hilt abgeschlossen hat.\nAber sie ist besser in der Schwertkunst als mit der Magie, mit der sie geboren wurde.\nIhre natürliche Energie fließt mit dem Schwert und die lila Wolke erscheint mit der Spur des Schwertes und zerstreut die Fantasie und das Phantom des Objekts.\nSie leiht ihre Macht nicht so einfach aus, aber sie reagiert auf die Entscheidung von Seria, die ihre Schwester Erze töten will, und beschließt, ihr die Macht zu verleihen."
SOULWEAPON_STORY_9,"Guillotine, die aus Epis geboren wurde, ist als Kraft von Epis gewachsen und wächst mit ihr mit. Guillotine könnte das Instrument, das die feste Regel ist, mit dem Seelentest brechen. Guillotine nahm viel Seelen und erscheint mit zwei Sicheln, so dass Guillotine ihr Vergnügen bereiten kann.\nWenn man von der faszinierenden Erscheinung der Guillotine verzaubert wird, erwartet einem der freundliche Tod und das ewige Vergnügen."
SOULWEAPON_STORY_56,"Perion ist der Kristall, der hergestellt wurde, als Erze den Vampir tötete, der ihr ewigen Durst gab, und seine Kraft aufnahm.\nIn diesem Moment war es schwach und nur eine kleine Kugel. Aber es traf das verborgene Talent der Erze und hatte einen zirkulierenden Charakter, um den ewigen Durst zu stillen. Der gestillte Durst ist als Gier und Kraft erschienen.\nDer Durst von Erze war größer und der Hass gegen die Schwester setzte sich auch im Strudel der Zirkulation fort. Perion hat Erze zugestimmt und versucht, die Grenze zu überschreiten und in neuem Aussehen aufzuwachen."
SOULWEAPON_STORY_38,"Ezekiel hat seine Waffenkraft nie richtig eingesetzt. Sein menschlicher Nebencharakter kann die Macht nicht vollständig kontrollieren und der dämonische Nebencharakter brauchte keine weitere Macht. Doch während einer langen Reise fand Ezekiel etwas, das er beschützen möchte. Das Problem ist, ‚zu schützen‘ braucht mehr Kraft als ‚zu töten‘. Aber wie kann ich stärker sein? Er ist kein Mensch, also hat der menschliche Weg eine Grenze. Aber er ist auch kein Dämon, also kann er den Dämonen-Weg nicht benutzen. Ezekiel, der wegen der Macht besorgt ist, die sich nicht wie beabsichtigt bewegt, diskutiert über seine Möglichkeiten. Es ist der Weg, der die Macht, die er von seinem Vater erhielt, völlig frei macht. Egal um welche Kraft es sich handelt, wenn man sie nicht versteht, kann man sie nicht steuern. Es ist ein vernünftiges Argument, und er hat es von einer vertrauenswürdigen Person gehört. Probieren wir es also aus. Die Macht des Dämons, die er freigesetzt hat, war mächtig. Der Ort, an dem die Nägel vorbeigegangen sind, hat sich geteilt. Die tiefe Dämonenenergie ist herausgekommen, als er näher kam. Es kam ihm bekannt vor, obwohl es das erste Mal war. In diesem Moment wurde Ezekiel klar, was er tat. Es dauerte nicht lange zu verstehen, was diese Kraft ist. Seitdem konnte Ezekiel die Macht von Barbatos direkt sehen."
SOULWEAPON_STORY_45,"Die Seele des Wahnsinnigen Drachen Svelta kann nicht in Frieden ruhen.\nSein Zorn und sein Groll ließen Großbogen von Yanne zurück und schrien, um alles zu zerstören, was er sieht.\nAber die Zeit verging und die Seele von Svelta in den Händen von Yanne, konnte den Zorn kontrollieren, der seine eigene Einstellung zerstörte.\n\nVielleicht liegt es daran, dass das Monster, das Yanne gefangen hat,\ndie Seele von Draconics berührt hat.\nDer Groll des Wahnsinnigen Drachen Svelta lernte, das Objekt des Zorns zu verstehen.\nNicht jede Kreatur auf der Welt ist Gegenstand von Wut.\nDämonen und Draconics, Monster und Verdorbene. Sie sind das Objekt, das es zerstören muss.\n\nSo wurde der Groll von Svelta still und schwang mit der Seele von Yanne mit und ging denselben Weg mit der Drachenschlächterin, die das Blut eines Drachen hat."
SOULWEAPON_STORY_10,"Selene ist stolz auf ihre Fähigkeit. Sie dachte, dass sie die Kraft des Windes, der im Bug schläft, voll ausnutzen kann. Doch eines Tages war Selene schockiert, als sie merkte, dass sie den Wind nicht aushalten kann.\n-Ich habe mir nur die Kraft geliehen. Es ist erbärmlich ...! Ich kann mich den Elementaren stellen!\nDanach hat Selene sehr oft mit dem Bogen trainiert. Sie hat nie aufgehört, auch wenn sie sich stark verletzte ... Im Moment hat sie sich zu oft wiederholt und vergessen, dass sie auf den Pfeil schießt. Selene spürte, dass der freundliche Wind sie bedeckte.\n-Ich wusste, dass du es schaffen könntest.\n- Der Freund, der zum ersten Mal einen Atemzug machte, lächelte."
SOULWEAPON_STORY_67,"Das Ende der Technomagie-Zivilisation, die den Gott verärgert hat, wird kommen. Wir können es nicht vermeiden.\n\nEinige haben ihr Interesse an dem Universum gewandt, zu dem Gott nicht gelangen kann,\nandere haben ihr Interesse an dem ewigen Leben gewandt, andere haben sich immer noch gequält und die Waffen vorbereitet, um es zu zerstören.\n\nAber wir haben keine Zeit. Wenn man an die Zukunft mit der Gegenwart denkt, muss man auch anders denken.\nDie Leistung, das Wissen und die Weisheit sind die Dinge, die in Zukunft bleiben müssen.\nUnd wir? Wir machen einfach eine Technik, die dem Zorn Gottes standhält.\n\nDer Zweck von Projekt K.A.R.A. ist die AI, die dem Menschen ähnlich ist und die jeder annehmen kann.\nWenn es mit der Person verbunden ist, die das Blut der Technik hat, kann K.A.R.A grenzenlos wachsen und stark sein.\n\nUnd sie werden ... der Schrittstein der Technomagie-Zivilisation sein, um bestehen zu bleiben.\n\nDas ist unser Vermächtnis.\nDies ist das einzige Geschenk, das wir unseren zukünftigen Generationen geben können.\n\n- Memoiren des Prof. Ignio\n- Aus dem Projekt K.A.R.A"
SOULWEAPON_STORY_12,"Leviathan, die Hauptbewaffnung der Königin der Piraten, die einst das Meer beherrschte, ist immer noch bei ihrer Besitzerin. Ihre Besitzerin, die unter einem Fluch steht und geistig jung geworden ist, ist nicht mehr so wie zuvor, aber Leviathan erinnert sich an die Festung von Miruru. So trat er, derjenige der das Comeback nie aufgibt, vor Miruru als mystische Kreatur mit einer reinen Form auf. Das Erscheinen des Ozeandrachen, der alles im Ozean regiert, ist ihr Wunsch, das goldene Zeitalter der Königin der Piraten abzuwarten. Es hielt die Loyalität von Leviathan, der die Hoffnung von Miruru verwirklichen will."
SOULWEAPON_STORY_60,"Chrisha erforscht ständig ihre Lichtbogen, Lumineir. Wenn man ihre Waffe nicht kennt, kann man nie gewinnen, meint sie. Sie sah den Blauplan, den Magos Le'Flamme ihr gab und schrieb ein Tagebuch, wobei sie eines Tages die andere Kraft fand, die darin schlief. Es war das andere Licht, das der Forscher, der das Lumineir erfunden hatte, ihr nicht einmal sagte. Chrisha war am Anfang schockiert, aber sie verstand schnell, dass nur sie diese Kraft aufnehmen kann.\n‘-Jetzt ist es wirklich meine Waffe. Dann werde ich es gründlich und vollständig nutzen.’\nDanach wurde der Arc Lumineir wieder auf die glänzende Waffe, die aus 3 magischen Elementen besteht, wiedergeboren."
SOULWEAPON_STORY_33,"Ultramundane, die als Welt des Schwertes bezeichnet wird. Nyx ist der Weise und Führer dieser Welt.\nEr ist von allen Menschen in seiner Welt geliebt und führt die Welt in die richtige Richtung.\nAber die Krise des Endes ist auch in seine Welt gekommen. Der Himmel ist mit Feuer bedeckt und der Boden ist rissig und eine Klippe.\nNyx quälte sich, war frustriert und litt unter dem Schutz seiner Welt.\nEs folgten viele Opfer und er musste sich von seinen Liebsten verabschieden.\n\nNyx, der alles gab, nahm das beste Schwert unter den ewigen Schwertern der Welt.\nEr befreite sein Seelenschwert und besiegte die Katastrophe und rettete die Welt.\nAber die Welt zwang ihn zu einem letzten und schlimmsten Opfer.\n\nAlles von ihm wird als Preis für die Macht genommen, die die Welt retten kann.\nEr hat sich niemandem auf dieser Welt zugewandt.\nIn der Welt, der Geschichte und den Erinnerungen aller Menschen wurde er ausgelöscht.\nUnd er lebte als Wanderer, der zwischen den Dimensionen wanderte.\n\nAuf seinen Wanderungen erinnert er sich jedes Mal an seine Vergangenheit, wenn er den Schlüssel der wirklichen Dimension sieht.\n\nDie Welt des Schwertes, zu der er nicht zurückkann ...\nDie schöne und verletzende Heimatstadt."
SOULWEAPON_STORY_16,"Der Tamian-Stamm hat die Führer vieler Seelen hervorgebracht. Und die Führer werden die Seelen mit der Lampe Kurulati geführt, die in Tamian-Stamm überliefert wird. Ab hier folgt die Geschichte, die Rephy vom Häutpling hörte. Sowohl die Führer als auch die Häuptlinge wussten nicht, dass sich die Erinnerungen vieler Führer in Kurulati ansammeln. Dies galt auch für  Rephy, der der Führer dieser Ära ist, aber er erkannte, dass es eine andere Stimme in der Stimme der Seelen gibt. Eine vertraute Stimme, auch wenn sie neu ist. Rephy hörte es sich sorgfältig an und erkannte, dass es ein Wesen ist, das aus den Erinnerungen der Ahnen besteht. Dieses Wesen hat Rephy über all seine Abenteuer und Geschichten erzählt. Er bekam tieferes Verständnis über die Kraft von Kurulati, die er vorher nicht kannte. Daher ist er nun in der Lage, ein warmes Licht auch aus der Ferne zu finden, weil die Lampe heller scheint."
SOULWEAPON_STORY_7,"Bis jetzt gab es viele Waffen, aber keine war wie Lakrak MK-1. Es funktioniert problemlos, obwohl man viel Schießpulver einstreut. Und es erkennt die ideale Sprengkraft, die Lakrak denkt. Aber Lakrak ist niemals zufrieden. Er ist zwar ein kleiner und schwacher Goblin, aber die beste Waffe der Welt zu erfinden, ist alles für ihn. So befreite sein Wunsch nach der Erfindung einer starken Waffe die potentielle Seele in Lakrak MK-1. Aber er übersieht die Tatsache, dass es eine Bedrohung für den Besitzer sein kann, obwohl es die stärkste Zerstörungskraft für den Besitzer Lakrak anstrebt."
SOULWEAPON_STORY_8,"Donnervogel, der Beschützer von Regen und Donner, ist das Symbol von Himmelwind-Stamm und ein heiliges mystisches Wesen. Aber er mischt sich niemals in die Wesen auf Erden ein, weil sie glauben, dass sie ihren Glauben selbst entscheiden müssen. Vor 100 Jahren hat Donnervogel seine Fähigkeiten nur dann eingesetzt, als die Dämonen zum ersten Mal einmarschierten und nicht persönlich gekämpft haben. Aber sein falsches Urteil führte zur großen Katastrophe. Viele Kreaturen wurden von Dämonen getötet und Ogria wurde schwer zerstört. Obwohl der Dunkler Lord Angmund von Kyle besiegt wurde und der Krieg vor dem Ende stand, bedauerte der Donnervogel immer die Tragödie an diesem Tag. Nach 100 Jahren ist die vergangene Wunde kaum geheilt, aber die Dunkelheit kehrte zur Welt zurück und Ogria ist wieder in Gefahr. Viele Orks sind von Dämonen getötet worden, der Anführer Sieg ist gefallen, und die Toten haben sich in Untote verwandelt und ihr eigenes Volk verletzt. Auch wenn Kaulah dem Überlebenden verzweifelt Widerstand leistet, scheint es doch so, als würden sie nicht lange anhalten. Also beschloss Donnervogel, um Ogria zu kämpfen und nicht den gleichen Fehler zu wiederholen. Er ging auf die Erde und hörte sich das Geschehen von Kaulah an und versprach, die wahre Macht zu teilen, um Ogria zu retten. Schließlich konnte Kaulah direkt mit dem Heiligen Vogel Donnervogel in Resonanz treten und mit der Kraft der heiligen mystischen Kreaturen umgehen, und diese heilige Fähigkeit wird alle bösen Dinge auf der Welt reinigen."
SOULWEAPON_STORY_13,"Der Ast des Weltbaums, der das Zentrum von Roburu ist, hat eine starke Lebenskraft, die er vom Hauptbaum bekommt. Diese ewige Lebenskraft erhöht die Magie von Lorraine und verleiht dem Roburu selbst den Charakter eines wachsenden Stabs. Der Ast des Weltenbaums hat Lorraine immer begleitet und sie in Stille beobachtet. Die Qual als Druidin, Qual als Meister in der königlichen Familie, Qual als Gefährte des alten Helden und Berater des gegenwärtigen Helden. All diese Sorgen und der Entscheidungsprozess und die Ergebnisse. Als die Zeit verging und es Zeit war zu entscheiden, akzeptierte der Zweig des Weltbaums, dass Lorraine der geeignete Eigentümer für sich ist. Es wächst nicht nur als neuer Weltenbaum, sondern es hat sich entschieden, als ein Stab zu wachsen, das Lorraine begleitet. Roburu, der das Potenzial des Weltbaums zeigt, wird den Wald mit Lorraine schützen, wie keine andere Waffe."
SOULWEAPON_STORY_18,"Reina hasst es zu hören, dass ihre Schwertkunst auf ihr Schwert zurückzuführen ist. Ihre Fähigkeiten sind das Ergebnis ständigen Trainings und Talents. Deshalb versuchte sie bewusst, eigenständige Züge zu machen, die sich von denen der Vorfahren unterscheiden. Ihr Meister erkannte diese Beharrlichkeit an, gab ihr jedoch einen Rat.\n'- Vergiss das nicht. Du darfst nicht vergessen, wo du stehst, sonst kannst du nicht hinuntergehen.’\nAm nächsten Tag ist Reina beim Training alles klargeworden. Sie kann keinen Fortschritt machen, wenn sie nur versucht Arias Schatten zu entkommen. Sie muss Arias Verstand und Schwertkunst, das von Livatis gehaucht wurde, verstehen, um ihre Schwertkunst zu vollenden. Als sie das bemerkte, wurde ihr Schwert zu einem vollständigen Blitz. Die Seele des großen Schwertkämpfers in Livatis wurde in Reina neu geboren."
SOULWEAPON_STORY_19,"Die ungewöhnliche Welle der magischen Kraft hat das Herz des Drachen zerschlagen.\n\nDie Situation in Orvel, die er von Lewisia hörte, und, dass Kasel zum Dunklen Lord wurde. Das alles ließ Pavels kalter Zorn in der Luft ausbreiten und herumwirbeln.\nDas war das Echo einer enormen magischen Kraft, die die Schutzmagie brechen würde, die für den friedlichen Schutz von zwei Drachen verwendet wird.\n\nSchließlich schwangen Andarta und Andraste mit dem kalten Zorn von Pavel mit und erschienen."
SOULWEAPON_STORY_21,"Der böse Geist Baroro war ein böses und erbärmliches Wesen. Er hat das Dämonenkrieg verloren, gab aber sein Fehlschlagen nie zu. Daraufhin ist er von ein paar Handstulpen besessen worden, die aus seinen Krallen gemacht wurde, um seine lahme Zähigkeit zu erreichen. Danach aß Baroro die Gedanken und die Seelen derjenigen, die die Stulpe benutzten, und ließ sie als Gastgeber fungieren, um die kostbaren Dinge unschuldiger Menschen zu zerstören, und ihre Seele und ihr Blut zu holen. Der aktuelle Verwender unterscheidet sich jedoch von den anderen Besitzer. Sie ist eine Harpie, aber sie hält die mentalen Attacken aus und geht mit den Handstulpen um, wie sie will. Darüber hinaus überwältigten ihr edler Glaube und der Wille des strahlenden Lichts den bösen Geist Baroro. Schließlich gibt Baroro ihrer starken Mentalität nach und kämpft für sie als das Böse, das die Dunkelheit frisst."
SOULWEAPON_STORY_22,"Das zarteste Gewehr, Mod.0. im Kaiserreich. Rodina handhabte dieses Gewehr perfekt und bewies ihre Fähigkeit als beste Scharfschützein. Aber auch sie kann nicht bei jedem Schuss Erfolg haben. Denn Schießen ist nichts, was gelingen würde, wenn ein guter Scharfschütze eine gute Waffe hätte. Der Erfolg des Schießens hängt von der natürlichen und körperlichen Verfassung ab. Es gibt viele Dinge, die nicht kontrolliert werden können und auch Glück brauchen. Aber Rodina hat nie aufgegeben. Sie entschloss sich zu trainieren, um Dinge zu kontrollieren, die sie kontrollieren kann. Am Schneeberg kann der Scharfschütze die Konzentration üben. Beim Schnee und Nebel kann der Mensch nicht klar sehen und der Versuch, auf das sich bewegende Ding zu schießen, erfordert eine extreme Konzentration von den Scharfschützen. Rodina, die ihren Zweck sieht, hat sich ständig weitergebildet. Eines Tages fühlte sich Rodina komisch. Bei all der Müdigkeit konnte sie das Ziel klar sehen. Als sie instinktiv abdrückte, sah sie. Es gab einen Zielpunkt vor dem Ziel, den sie noch nie gesehen hat. Es war das Gewehrgeschenk für den Besitzer, dem das harte Training gelingt."
SOULWEAPON_STORY_27,"Der Phönix, Symbol der Ewigkeit und Göttliche Bestie der Flamme, ist genug, um den ewigen Willen von Leo zum Ausdruck zu bringen. Viele Zauberer beneiden ihn um diese Weisheit, weil er fließend alte Schriften lesen kann. Aber Leo gibt sich viel Mühe, um die ungelösten Schriften zu entzifern und die Geschichte und Wahrheit in ihnen zu erkennen. Leo hört nie auf zu recherchieren, um herauszufinden, welche Bedeutung und welchen Zweck alte Schriften hatten, und sein Pflichtgefühl, eine alte Geschichte aufzuzeichnen, weckt die Seele seiner Lieblingsfeder. Belisa, die als Phoenix erwacht ist, hat ihre eigenen Erinnerungen an die Vergangenheit geteilt, die ewig gelebt hat, und wird die Antwort über die Bedeutung und Geschichte antiker Schriften geben, die Leo wissen möchte."
SOULWEAPON_STORY_32,"In Dominica ist das Blut, die Macht und die Weisheit der früheren Vampirlords zu finden.\nLewisia, die Blutprinzessin, benutzte diese mächtige Kraft und Dominica als einen normalen Zauberstab.\nSie beschloss, die Macht von Dominica als Herrscherin zu nutzen, und in diesem Moment wurde alles rot. Als würde es auf ihre Entscheidung warten ..."
SOULWEAPON_STORY_37,"Innerhalb von Caethasis gibt es rachsüchtige Geister von Zauberern und Priestern, die er zu Lebzeiten gegessen hat. Die Seele von Caethasis musste sich den Menschen stellen, die er nach dem Tod gegessen hatte, und musste mit dem Fluch und dem Groll von ihnen umgehen. Aber Caethasis ertrug es nicht und erkannte es nicht an, sondern aß sie gierig. Während der Zeit, in der der Besitzer des Schwertes mehrmals gewechselt wurde, kämpfte Caethasis dagegen.\n- Eines Tages bemerkte Tanja den Groll der Seelen, den sie tötete. Sie bemerkte, dass derselbe Kampf in ihrem Schwert weitergeht. Muss dieser Kampf ewig gehen? Ist das ihr Schicksal? Tanya fand die Antwort nicht heraus und stellte sich dem Dämon in ihrem Schwert entgegen."
SOULWEAPON_STORY_44,"Excilius erinnert sich.\nEr erinnert sich an den Krieger mit einer starken Seele, der den eisernen Willen zeigt.\nDie Zeit, als sie sagte, dass er gute Arbeit geleistet hatte.\n\nExcilius fühlt es.\nIhre Hand, die gezittert hat, als sie wieder eine Kriegerin traf.\nDieser eiserne Wille, den er in den Fingerspitzen fühlte, ist in ihm aufgesogen worden.\n\nSie wird mich wecken, und ich werde sie, die alle beschützen will, wie einen eisernen Sturm beschützen."
SOULWEAPON_STORY_47,"Den Schicksal zu sehen, erfordert einen Preis. Yuria wusste das von Anfang an, als sie begann, die Vorhersage zu sehen. Sie war also vorsichtig, selbst wenn sie den Faden abschnitt, wenn sie mit der Nadel stickte oder etwas mit der Schere abschnitt. Bei all diesen normalen Aufgaben war ihre Vorsicht geboten. Als ihre Scharfsinnigkeit und der Ernst, der den Schicksal sieht, den Endpunkt erreichten, sah sie die ewige Zukunft und die Möglichkeiten, die ihr Faden stickt.\n- Oh, das ist ... ein schwerer Schicksal. Aber das muss ich akzeptieren. Auch wenn mich das meine Macht kostet ...\nYuria könnte den Faden des Schicksals exquisiter behandeln. Während sie die Sterne in einer Galaxie berührt, wirkt sie elegant und zart."
SOULWEAPON_STORY_61,"Der Drache, der die Rolle als Stimmer der Welt spielt, hat normalerweise eine mächtige Kraft. Wenn dieser Drache stirbt und zu einer Seele wird, hat er eine stärkere Macht als die der normalen Seelen. Unter ihnen gibt es auch Wesen, die Drachenseelen in Acravita verinnerlicht haben. Er hielt den starken Groll und Fluch der Seelen der Schwarzdrachen in sich. Je stärker der Zorn der rachsüchtigen Geister wird, desto größer wird der Groll in Acravita. Mit der Zeit wurde es zu einer beängstigenden Waffe, und die Leute um ihn herum machten sich Sorgen um Neraxis. Aber Neraxis war es egal und sagte den rachsüchtigen Geistern, sie sollten sich vor ihn knien, weil Acravita seine ist. Er ist jung, aber immer noch ein Schwarzdrache. Sein Ego ist höher als jeder andere. Und dank des guten Beispiels von Armata lernte er, seine Arroganz zu mildern. Die Konfrontation zwischen dem jungen Schwarzdrachen und den rachsüchtigen Geistern des Schwarzdrachen über die Führung der Waffe war intensiv. Aber Neraxis, der sich gut vorbereitet hat, hat gewonnen. Jetzt verstärken die rachsüchtigen Geister der Schwarzdrachen den Donner und töten die Feinde als Anreiz für Neraxis."
SOULWEAPON_STORY_75,"Die Eidechsenmenschen von Eretana halten einen Gedenkgottesdienst für das mystische Wesen ab, das lange im See lebt. Das heilige Wesen wird nie für andere sichtbar sein, aber es erinnert sie an die Geschichte und Tradition sowie an das Wissen von Eidechsenmenschen und verbessert deren Leben. Durch die Invasion des Kaiserreichs wurde der See jedoch zerstört und die Tradition und Kultur von Eidechsenmenschen niedergeschmettert. Dakaris beschloss, das uralte Wesen, das in Eretana-See lebt, zu beschwören, um seine verlorene Heimatstadt zurückzubekommen. Es gelang ihm, die heilige Kreatur zu beschwören, indem er die gesamte magische Kraft in Armekith, den Schatz der Vorfahren, steckte. Die magische Kreatur kündigte an, den Eidechsenmenschen und Dakaris zu helfen, und versprach ihnen, ihre Mittel mit den Wünschen von Eretana-See zu verwirklichen, die dort seit Beginn der Welt erhalten geblieben ist."
SOULWEAPON_STORY_90,"In der alten Zivilisation hat der Weise eine Menge Experimente durchgeführt, um ein Medium zu erfinden, das sich endlos einsetzen lässt. Das Forschungsergebnis war der künstliche Elementar Etelia. Sie hat die Form eines eleganten Schmetterlings, der mit den normalen Dingen und der enormen Menge an Informationen, Wissen und Geschichtsaufzeichnungen in Kontakt gebracht werden kann. Aber es gab ein unerwartetes Ergebnis, sodass sie eine Emotion hatte, die Neugier. Danach kopierte Etelia die Zaubertechnik des Weisen, um ihren Wunsch zu erfüllen, und experimentierte mit normalen Menschen. Die Weisen erkannten die Gefahr von Etelia und versiegelte sie in dem kleinen Korb und hielten sie in der dunklen Höhle. Doch nach langer Zeit ging Etelia in die Hände eines sympathischen Mädchens, das den Gemischtwarenladen in Orvel betreibt. Dieses Mädchen May, das sich sehr um ihren Traum bemüht, hat die Neugier von Etelia geweckt, und sie hat ihr Siegel gebrochen und ist als ihre eigene Erscheinung aufgetreten. Etelia sagt zu diesem unschuldigen und freundlichen Mädchen: ‚Ich werde dir helfen, deinen Traum zu verwirklichen, also lass mich etwas Mysteriöses erleben.‘ May willigte ein und sagte, dass sie als Freunde viele Dinge erleben werden. Also hielt Etelia ihre Hand mit einem Gesicht voller Glück."
SOULWEAPON_STORY_92,"Accordio, das Bürogegenstand von Veronica, ist das beste magische Instrument, aber sie möchte, dass es mehr Zwecke als jetzt erfüllt. Also machte sie ein Experiment, um die Funktion von Accordio zu erhöhen. Nachdem sie den Turm der Weisen verlassen hatte, studierte sie keine Magie mehr, aber ihr großes Talent führte das Experiment reibungslos an. Schließlich erreichte ihre Forschung den Höhepunkt, Accordio erwachte als Gestalt, die den endlosen Herausforderungsgeist von ihr bewunderte."
SOULWEAPON_STORY_94,"Juno behandelt Tempora Fyrr, das legendäre Kochgerät, als Schmuckstück, damit sie sich nicht darauf verlässt. Aber sie wusste nicht, dass dieser Topf ihr eigenes Ego hat. Jeder, der die Tempora Fyrr gefunden hat, ist zu erstklassige Köchin geworden, aber sie endeten schlecht, weil sie sich auf das Instrument verlassen haben. Also wollte Tempora Fyrr eine echte Besitzerin, die sich auf nichts verlässt. Daher war sie berührt von der Einstellung Junos, die immer wieder versucht und trainiert, besser zu kochen und vor ihr stärker zu wirken. Auch wenn sie sich immer noch nicht auf etwas verlassen möchte, wird Tempora Fyrr ihr Wissen über alle früheren Lebensmittel vermitteln und versuchen, sie zu einer erstklassigen Köchin zu machen."
SOULWEAPON_STORY_96,"Dosarta kümmerte sich nie darum, die Macht von Seliere kennenzulernen. Es war die lockere Einstellung, die sie sich beim Turm der Herausforderung verdient hat. Es war noch mehr so, weil sie Seliere als einen guten Freund erkannte, der hörte, was sie sagte. Eines Tages bemerkte Dosarta, dass Seliere sich nicht so bewegt, wie sie wollte.\n‘- Warum macht er mir Schwierigkeiten? Er hat sich bis jetzt gut benommen!\nDosarta, die schon lange nicht mehr mit ihm gesprochen hatte, stellte fest, dass sie nichts über ihn wusste. Und die Tatsache, dass sie ihn verlieren könnte ... Dosarta bereute es, aber Seliere reagierte nicht. Aber Dosarta konnte Seliere nicht so gehen lassen.\n- Es tut mir leid, du bist mein bester Freund ... Ich möchte dich nicht verlieren!\nAls Dosarta voller Bedauern und Entschlossenheit war, schaute sie sich den Seliere und seinen Grundriss an. Der Schild flog um sie herum und beschützte sie, als ob es ihr verzeihen würde. In der Form von Vertrauen und Zuneigung zu Dosarta …"
SOULWEAPON_STORY_71,"Der Ort, an dem der rote Zauberstein aufgetaucht ist, ist die Grenze zwischen Dämonenwelt und materieller Welt.\nDieser Stein, von dem niemand weiß, warum er hergestellt wurde, besteht aus der Kraft der materiellen Welt und der Dämonenwelt.\nEs gibt einen Gerücht, dass es einen großen roten Zauberstein gibt und dieser soll der erste Zauberstein überhaupt sein.\nViele Dunkelmagier haben versucht, diese enorme Kraft des ersten Zaubersteins zu erlangen, aber niemand hatte Erfolg ...\n\nKirze, die die Seelenkraft erweckte, hat die Kraft des roten Zaubersteins, die Wurzel seiner Kraft, befreit und in die Waffe gesteckt.\nDie Kraft, die Elicipira im ersten Zauberstein einsetzt, ist stärker als jede andere Kraft, die sie einsetzt.\nAber mit dieser mächtigen Kraft kam große Angst zu ihr.\n\nSie hatte das Gefühl, dass sie jedes Mal, wenn sie die Kraft einsetzt, ihre Menschlichkeit verliert,\nals würde sich ihr Geist in roten Kristallen verwandeln ..."
